row_id,strain_code,species,fraction,peak_area
24998,TFCN_25-335Y-1,Rhodotorula mucilaginosa,cell,61976
24998,TFCN_213-6-4,Rhodotorula mucilaginosa,cell,0
24998,TFCN_98C-3,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-333D-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-332C-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_86A-6,Rhodotorula sphaerocarpa,cell,165486
24998,TFCN_0520-4-2-2,Rhodotorula taiwanensis,cell,221007
24998,TFCN_25-333D-5,Rhodotorula sp_clade_I,cell,77091
24998,TFCN_130D-4,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152C-2,Rhodotorula toruloides,cell,0
24998,TFCN_98D-9,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-325D-4,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-332P-2,Rhodotorula mucilaginosa,cell,39933
24998,TFCN_342-3,Rhodotorula mucilaginosa,cell,0
24998,TFCN_86A-8,Rhodotorula sphaerocarpa,cell,172901
24998,TFCN_3M-1-1,Rhodotorula mucilaginosa,cell,64397
24998,TFCN_152C-5,Rhodotorula mucilaginosa,cell,48486
24998,TFCN_98D-7,Rhodotorula mucilaginosa,cell,39209
24998,TFCN_25-337M-3,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,cell,38611
24998,TFCN_0520-4-2-1,Rhodotorula taiwanensis,cell,1180203
24998,TFCN_48A-2,Rhodotorula paludigena,cell,0
24998,TFCN_1A-1-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152A-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152A-5,Rhodotorula mucilaginosa,cell,72261
24998,TFCN_186DK3-2,Rhodotorula sp_clade_XI,cell,0
24998,TFCN_102D-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-327D-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-334Y-5,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-334C-1,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_3238,Rhodotorula mucilaginosa,cell,66218
24998,DBVPG_3444,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_3775,Rhodotorula mucilaginosa,cell,288318
24998,DBVPG_3983,Rhodotorula mucilaginosa,cell,121433
24998,TFCN_7-9-3,Rhodotorula diobovata,cell,1060484
24998,DBVPG_4378,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_4618,Rhodotorula mucilaginosa,cell,0
24998,TFCN_106A-1,Rhodotorula mucilaginosa,cell,34957
24998,TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,cell,31606
24998,DBVPG_3239,Rhodotorula mucilaginosa,cell,38918
24998,DBVPG_3538,Rhodotorula mucilaginosa,cell,164077
24998,DBVPG_3776,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_3984,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_4379,Rhodotorula mucilaginosa,cell,47410
24998,TFCN_25-395P-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-332D-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-333P-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_181A-1,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_3768,Rhodotorula dairenensis,cell,542361
24998,DBVPG_3777,Rhodotorula mucilaginosa,cell,2845666
24998,DBVPG_3985,Rhodotorula glutinis,cell,47154
24998,DBVPG_4380,Rhodotorula mucilaginosa,cell,103898
24998,DBVPG_4669,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152A-12,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-332M-1,Rhodotorula mucilaginosa,cell,66671
24998,DBVPG_3381,Rhodotorula mucilaginosa,cell,653080
24998,DBVPG_3769,Rhodotorula dairenensis,cell,50693
24998,DBVPG_4201,Rhodotorula mucilaginosa,cell,38875
24998,DBVPG_4408,Rhodotorula mucilaginosa,cell,282832
24998,DBVPG_4920,Rhodotorula mucilaginosa,cell,214248
24998,TFCN_17-332M-2,Rhodotorula mucilaginosa,cell,95155
24998,TFCN_134A-3,Rhodotorula mucilaginosa,cell,0
24998,TFCN_102D-1,Rhodotorula mucilaginosa,cell,84072
24998,TFCN_209-6-14,Rhodotorula mucilaginosa,cell,66561
24998,DBVPG_3044,Rhodotorula mucilaginosa,cell,81431
24998,DBVPG_3382,Rhodotorula mucilaginosa,cell,608206
24998,DBVPG_3854,Rhodotorula mucilaginosa,cell,380766
24998,DBVPG_4202,Rhodotorula mucilaginosa,cell,76234
24998,DBVPG_4466,Rhodotorula mucilaginosa,cell,77481
24998,DBVPG_4945,Rhodotorula mucilaginosa,cell,68113
24998,TFCN_17-332C-1,Rhodotorula mucilaginosa,cell,131259
24998,TFCN_4M-1-2,Rhodotorula mucilaginosa,cell,87091
24998,DBVPG_3045,Rhodotorula mucilaginosa,cell,66220
24998,DBVPG_3383,Rhodotorula mucilaginosa,cell,903474
24998,DBVPG_3855,Rhodotorula mucilaginosa,cell,584083
24998,DBVPG_4203,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_4530,Rhodotorula taiwanensis,cell,711453
24998,DBVPG_4946,Rhodotorula mucilaginosa,cell,199129
24998,TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,cell,63022
24998,TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,cell,45723
24998,DBVPG_3090,Rhodotorula mucilaginosa,cell,53475
24998,TFCN_209-6-11,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_3384,Rhodotorula mucilaginosa,cell,994462
24998,DBVPG_3772,Rhodotorula dairenensis,cell,211579
24998,DBVPG_3856,Rhodotorula mucilaginosa,cell,157777
24998,DBVPG_4304,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_4531,Rhodotorula taiwanensis,cell,92333
24998,DBVPG_4947,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-334Y-6,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_3235,Rhodotorula mucilaginosa,cell,304847
24998,DBVPG_3442,Rhodotorula mucilaginosa,cell,114728
24998,DBVPG_3773,Rhodotorula dairenensis,cell,0
24998,DBVPG_3857,Rhodotorula mucilaginosa,cell,426557
24998,DBVPG_4376,Rhodotorula mucilaginosa,cell,332081
24998,DBVPG_4534,Rhodotorula mucilaginosa,cell,136911
24998,DBVPG_4949,Rhodotorula mucilaginosa,cell,117101
24998,TFCN_209-6-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_209-6-12,Rhodotorula mucilaginosa,cell,101527
24998,DBVPG_3237,Rhodotorula mucilaginosa,cell,665606
24998,DBVPG_3443,Rhodotorula mucilaginosa,cell,174064
24998,DBVPG_3774,Rhodotorula mucilaginosa,cell,228363
24998,TFCN_17-337P-5,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_3858,Rhodotorula mucilaginosa,cell,87863
24998,DBVPG_5227,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6091,Rhodotorula mucilaginosa,cell,36383
24998,DBVPG_6739,Rhodotorula toruloides,cell,42139
24998,DBVPG_7947,Rhodotorula sp_clade_XIII,cell,0
24998,DBVPG_3236,Rhodotorula mucilaginosa,cell,118321
24998,TFCN_137C-3,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_7316,Rhodotorula paludigena,cell,655054
24998,DBVPG_4956,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_5228,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6093,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6742,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_8043,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_3445,Rhodotorula mucilaginosa,cell,0
24998,TFCN_212C-2,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_4957,Rhodotorula mucilaginosa,cell,74615
24998,DBVPG_5229,Rhodotorula mucilaginosa,cell,1296926
24998,DBVPG_6094,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6743,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_8058,Rhodotorula sp_clade_I,cell,0
24998,DBVPG_3446,Rhodotorula mucilaginosa,cell,71479
24998,DBVPG_10842,Rhodotorula mucilaginosa,cell,64870
24998,TFCN_25-0-2E390-1,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_4958,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_5235,Rhodotorula mucilaginosa,cell,42175
24998,DBVPG_6121,Rhodotorula toruloides,cell,55148
24998,DBVPG_6803,Rhodotorula mucilaginosa,cell,63229
24998,DBVPG_10075,Cystobasidium sp.,cell,41954
24998,DBVPG_3778,Rhodotorula mucilaginosa,cell,120129
24998,DBVPG_10882,Rhodotorula mucilaginosa,cell,0
24998,TFCN_1A-1-3,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_4962,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_5236,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6195,Rhodotorula diobovata,cell,0
24998,DBVPG_7019,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_10753,Rhodotorula kratochvilovae,cell,126527
24998,DBVPG_3780,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_10886,Rhodotorula mucilaginosa,cell,35946
24998,DBVPG_4963,Rhodotorula mucilaginosa,cell,51086
24998,TFCN_25-332D-2,Rhodotorula mucilaginosa,cell,107986
24998,DBVPG_5757,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6202,Rhodotorula diobovata,cell,138659
24998,DBVPG_7021,Rhodotorula graminis,cell,45486
24998,DBVPG_10780,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6083,Rhodotorula graminis,cell,0
24998,DBVPG_10937,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_4964,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_5758,Rhodotorula mucilaginosa,cell,0
24998,TFCN_98A-5,Rhodotorula mucilaginosa,cell,52501
24998,TFCN_2M-1-4,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6593,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_7323,Rhodotorula paludigena,cell,202346
24998,DBVPG_10348,Rhodotorula sp_clade_XI,cell,0
24998,DBVPG_6092,Rhodotorula mucilaginosa,cell,84234
24998,TFCN_17-333M-1,Rhodotorula mucilaginosa,cell,70327
24998,DBVPG_5225,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_5759,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6649,Rhodotorula mucilaginosa,cell,0
24998,TFCN_340-3,Rhodotorula mucilaginosa,cell,50693
24998,DBVPG_7539,Rhodotorula kratochvilovae,cell,65766
24998,DBVPG_10383,Rhodotorula kratochvilovae,cell,283425
24998,DBVPG_6740,Pseudomicrostroma phylloplanum,cell,0
24998,DBVPG_5226,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6081,Rhodotorula glutinis,cell,0
24998,DBVPG_10619,Rhodotorula mucilaginosa,cell,0
24998,DBVPG_6741,Rhodotorula mucilaginosa,cell,0
24998,TFCN_100D-1,Rhodotorula mucilaginosa,cell,45468
24998,NRRL_Y-2474,Rhodotorula graminis,cell,32195
24998,NRRL_Y-2504,Rhodotorula dairenensis,cell,64376
24998,NRRL_Y-2510,Rhodotorula mucilaginosa,cell,0
24998,NRRL_Y-7192,Rhodotorula sphaerocarpa,cell,0
24998,NRRL_Y-12923,Rhodotorula paludigena,cell,162994
24998,NRRL_Y-17376,Rhodotorula araucariae,cell,1117220
24998,TFCN_340-1,Rhodotorula mucilaginosa,cell,55511
24998,TFCN_17-267M-1,Rhodotorula mucilaginosa,cell,94060
24998,TFCN_48A-15,Rhodotorula paludigena,cell,886537
24998,TFCN_25-332C-1,Rhodotorula mucilaginosa,cell,53009
24998,TFCN_17-334Y-3,Rhodotorula mucilaginosa,cell,54684
24998,TFCN_102C-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_270H-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_107C-3,Rhodotorula mucilaginosa,cell,0
24998,TFCN_33A-4,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152D-4,Rhodotorula toruloides,cell,59895
24998,TFCN_7-9-2,Rhodotorula diobovata,cell,532153
24998,TFCN_17Y-278-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_43A-4,Rhodotorula paludigena,cell,852566
24998,TFCN_25-331D-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-333C-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_270H-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_105A-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_118C-2,Rhodotorula mucilaginosa,cell,48734
24998,TFCN_25-334D-3,Rhodotorula mucilaginosa,cell,101496
24998,TFCN_1A-14,Rhodotorula mucilaginosa,cell,0
24998,TFCN_211A-3,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,cell,57474
24998,TFCN_172A-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_22C-4,Rhodotorula mucilaginosa,cell,0
24998,TFCN_98D-11,Rhodotorula mucilaginosa,cell,43151
24998,TFCN_25-332Y-1,Rhodotorula mucilaginosa,cell,61341
24998,TFCN_25-333Y-9,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-334Y-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-325Y-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152A-6,Rhodotorula toruloides,cell,127145
24998,TFCN_17-338D-3,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,cell,55276
24998,TFCN_140A-3,Rhodotorula mucilaginosa,cell,50202
24998,TFCN_209-6-5,Rhodotorula mucilaginosa,cell,53354
24998,TFCN_17-333P-6,Rhodotorula mucilaginosa,cell,58340
24998,TFCN_17-325D-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-325P-1,Rhodotorula mucilaginosa,cell,72199
24998,TFCN_17-329Y-4,Rhodotorula mucilaginosa,cell,58356
24998,TFCN_7W-292-3,Rhodotorula dairenensis,cell,409469
24998,TFCN_89D-3,Rhodotorula mucilaginosa,cell,65992
24998,TFCN_209-6-17,Rhodotorula mucilaginosa,cell,0
24998,TFCN_137D-4,Rhodotorula mucilaginosa,cell,0
24998,TFCN_25-337Y-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_209-6-2,Rhodotorula mucilaginosa,cell,42763
24998,TFCN_25-332P-2,Rhodotorula mucilaginosa,cell,0
24998,TFCN_98C-7,Rhodotorula mucilaginosa,cell,0
24998,TFCN_107A-6,Rhodotorula mucilaginosa,cell,0
24998,TFCN_1B-1-2,Rhodotorula mucilaginosa,cell,56251
24998,TFCN_98C-5,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152A-2,Rhodotorula mucilaginosa,cell,47369
24998,TFCN_25-333Y-10,Rhodotorula mucilaginosa,cell,0
24998,TFCN_152C-3,Rhodotorula toruloides,cell,0
24998,TFCN_4M-1-5,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-390M-1,Rhodotorula mucilaginosa,cell,71402
24998,TFCN_25-335P-1,Rhodotorula diobovata,cell,478867
24998,TFCN_S22D-1,Rhodotorula taiwanensis,cell,839942
24998,TFCN_48D-10,Rhodotorula paludigena,cell,636567
24998,TFCN_86A-3,Rhodotorula mucilaginosa,cell,70179
24998,TFCN_152A-4,Rhodotorula toruloides,cell,0
24998,TFCN_17-332P-1,Rhodotorula mucilaginosa,cell,95334
24998,TFCN_4M-1-4,Rhodotorula mucilaginosa,cell,40554
24998,TFCN_102C-1,Rhodotorula mucilaginosa,cell,0
24998,TFCN_17-291Y-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_86C-9,Rhodotorula sphaerocarpa,supernatant,0
24998,TFCN_404D-1,Rhodotorula mucilaginosa,supernatant,56594
24998,TFCN_213-6-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152C-6,Rhodotorula taiwanensis,supernatant,0
24998,TFCN_273H-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_209-6-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-332M-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_98C-8,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-335C-1,Rhodotorula diobovata,supernatant,0
24998,TFCN_54D-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152D-6,Rhodotorula toruloides,supernatant,0
24998,TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_357-1,Rhodotorula taiwanensis,supernatant,0
24998,TFCN_17-328C-3,Rhodotorula sp_clade_I,supernatant,0
24998,TFCN_4M-1-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-334Y-6,Rhodotorula diobovata,supernatant,0
24998,TFCN_25-333P-5,Rhodotorula paludigena,supernatant,0
24998,TFCN_222A-2,Rhodotorula sp_clade_I,supernatant,0
24998,TFCN_25-333Y-2,Rhodotorula sp_clade_I,supernatant,0
24998,TFCN_98A-10,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-334D-6,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_363-1-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_141C-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-335Y-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_213-6-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_98C-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-333D-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-332C-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_86A-6,Rhodotorula sphaerocarpa,supernatant,0
24998,TFCN_0520-4-2-2,Rhodotorula taiwanensis,supernatant,0
24998,TFCN_25-333D-5,Rhodotorula sp_clade_I,supernatant,0
24998,TFCN_130D-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152C-2,Rhodotorula toruloides,supernatant,0
24998,TFCN_98D-9,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-325D-4,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-332P-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_342-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_86A-8,Rhodotorula sphaerocarpa,supernatant,0
24998,TFCN_3M-1-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152C-5,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_98D-7,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-337M-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_0520-4-2-1,Rhodotorula taiwanensis,supernatant,0
24998,TFCN_48A-2,Rhodotorula paludigena,supernatant,0
24998,TFCN_1A-1-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152A-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152A-5,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_186DK3-2,Rhodotorula sp_clade_XI,supernatant,0
24998,TFCN_102D-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-327D-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-334Y-5,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-334C-1,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3238,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3444,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3775,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3983,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_7-9-3,Rhodotorula diobovata,supernatant,0
24998,DBVPG_4378,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4618,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_106A-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3239,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3538,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3776,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3984,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4379,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-395P-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-332D-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-333P-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_181A-1,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3768,Rhodotorula dairenensis,supernatant,0
24998,DBVPG_3777,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3985,Rhodotorula glutinis,supernatant,0
24998,DBVPG_4380,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4669,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_152A-12,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-332M-1,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3381,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3769,Rhodotorula dairenensis,supernatant,0
24998,DBVPG_4201,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4408,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4920,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-332M-2,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_134A-3,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_102D-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_209-6-14,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3044,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3382,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3770,Rhodotorula dairenensis,supernatant,0
24998,DBVPG_3854,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4202,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4466,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4945,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-332C-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_4M-1-2,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3045,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3383,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3855,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4203,Rhodotorula mucilaginosa,supernatant,57240
24998,DBVPG_4530,Rhodotorula taiwanensis,supernatant,0
24998,DBVPG_4946,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3090,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_209-6-11,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3384,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3772,Rhodotorula dairenensis,supernatant,0
24998,DBVPG_3856,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4304,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4531,Rhodotorula taiwanensis,supernatant,0
24998,DBVPG_4947,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-334Y-6,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3235,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3442,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3773,Rhodotorula dairenensis,supernatant,0
24998,DBVPG_3857,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4376,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4534,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4949,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_209-6-1,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_209-6-12,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3237,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3443,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3774,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_17-337P-5,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3858,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_5227,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6091,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6739,Rhodotorula toruloides,supernatant,0
24998,DBVPG_7947,Rhodotorula sp_clade_XIII,supernatant,0
24998,DBVPG_3236,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_137C-3,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_7316,Rhodotorula paludigena,supernatant,0
24998,DBVPG_4956,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_5228,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6093,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6742,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_8043,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_3445,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_212C-2,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4957,Rhodotorula mucilaginosa,supernatant,44541
24998,DBVPG_5229,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6094,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6743,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_8058,Rhodotorula sp_clade_I,supernatant,0
24998,DBVPG_3446,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_10842,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-0-2E390-1,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4958,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_5235,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_6121,Rhodotorula toruloides,supernatant,0
24998,DBVPG_6803,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_10075,Cystobasidium sp.,supernatant,0
24998,DBVPG_3778,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_10882,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_1A-1-3,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4962,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_5236,Rhodotorula mucilaginosa,supernatant,49335
24998,DBVPG_6195,Rhodotorula diobovata,supernatant,0
24998,DBVPG_7019,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_10753,Rhodotorula kratochvilovae,supernatant,0
24998,DBVPG_3780,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_10886,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_4963,Rhodotorula mucilaginosa,supernatant,0
24998,TFCN_25-332D-2,Rhodotorula mucilaginosa,supernatant,0
24998,DBVPG_5757,Rhodotorula mucilaginosa,supernatant,0
