species_prefix,protein_id,pfam_acc,hmm_from,hmm_to,ali_from,ali_to,domain_score,domain_type
DBVPG6083,DBVPG6083_000085-T1,PF00501.35,45,384,116,469,194.9,adenylation
DBVPG6083,DBVPG6083_005759-T1,PF00501.35,1,384,335,735,200.0,adenylation
DBVPG6083,DBVPG6083_002083-T1,PF00501.35,7,384,64,446,192.8,adenylation
DBVPG6083,DBVPG6083_006048-T1,PF00501.35,3,383,220,648,183.1,adenylation
DBVPG6083,DBVPG6083_005430-T1,PF00501.35,1,330,53,375,177.8,adenylation
DBVPG6083,DBVPG6083_005652-T1,PF00501.35,20,329,134,458,148.5,adenylation
DBVPG6083,DBVPG6083_002889-T1,PF00501.35,4,332,25,358,111.5,adenylation
OM441,OM441_004093-T1,PF00501.35,2,378,91,478,308.9,adenylation
OM441,OM441_004190-T1,PF00501.35,8,383,33,400,266.6,adenylation
OM441,OM441_004316-T1,PF00501.35,16,384,93,510,263.1,adenylation
OM441,OM441_002555-T1,PF00501.35,11,384,32,393,244.5,adenylation
OM441,OM441_004708-T1,PF00501.35,48,384,124,508,243.5,adenylation
OM441,OM441_000162-T1,PF00501.35,5,384,56,439,240.6,adenylation
OM441,OM441_000161-T1,PF00501.35,4,384,47,431,236.6,adenylation
OM441,OM441_007113-T1,PF00501.35,17,384,93,512,227.3,adenylation
OM441,OM441_000938-T1,PF00501.35,10,384,53,439,225.8,adenylation
OM441,OM441_004460-T1,PF00501.35,2,383,32,411,211.1,adenylation
OM441,OM441_002888-T1,PF00501.35,45,384,116,469,194.9,adenylation
OM441,OM441_005104-T1,PF00501.35,1,384,335,735,200.0,adenylation
OM441,OM441_003032-T1,PF00501.35,7,384,64,446,192.8,adenylation
OM441,OM441_006799-T1,PF00501.35,3,383,220,648,183.1,adenylation
OM441,OM441_007009-T1,PF00501.35,1,330,53,375,177.7,adenylation
OM441,OM441_000792-T1,PF00501.35,20,329,134,458,148.5,adenylation
OM441,OM441_005166-T1,PF00501.35,4,332,25,358,111.5,adenylation
TFCN25337M3,TFCN25337M3_000414-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN25337M3,TFCN25337M3_001518-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN25337M3,TFCN25337M3_005799-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN25337M3,TFCN25337M3_000235-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN25337M3,TFCN25337M3_002732-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN25337M3,TFCN25337M3_005705-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN25337M3,TFCN25337M3_001377-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN25337M3,TFCN25337M3_001699-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN25337M3,TFCN25337M3_000095-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN25337M3,TFCN25337M3_005460-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN25337M3,TFCN25337M3_000294-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN25337M3,TFCN25337M3_003830-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN25337M3,TFCN25337M3_006213-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN25337M3,TFCN25337M3_000981-T1,PF00501.35,19,377,131,500,158.5,adenylation
TFCN152C3,TFCN152C3_003435-T1,PF00501.35,2,378,91,478,306.6,adenylation
TFCN152C3,TFCN152C3_007145-T1,PF00501.35,4,384,30,402,283.9,adenylation
TFCN152C3,TFCN152C3_001634-T1,PF00501.35,17,384,97,507,264.2,adenylation
TFCN152C3,TFCN152C3_003618-T1,PF00501.35,14,384,55,441,248.5,adenylation
TFCN152C3,TFCN152C3_004363-T1,PF00501.35,16,384,93,513,230.0,adenylation
TFCN152C3,TFCN152C3_002441-T1,PF00501.35,23,384,93,509,227.5,adenylation
TFCN152C3,TFCN152C3_007270-T1,PF00501.35,4,384,55,442,225.0,adenylation
TFCN152C3,TFCN152C3_003715-T1,PF00501.35,3,383,216,626,196.3,adenylation
TFCN152C3,TFCN152C3_002631-T1,PF00501.35,47,383,118,468,186.5,adenylation
TFCN152C3,TFCN152C3_007558-T1,PF00501.35,1,384,343,741,193.4,adenylation
TFCN152C3,TFCN152C3_001776-T1,PF00501.35,2,106,32,141,83.9,adenylation
TFCN152C3,TFCN152C3_001776-T1,PF00501.35,202,383,171,353,102.3,adenylation
TFCN152C3,TFCN152C3_002136-T1,PF00501.35,62,384,4,328,170.5,adenylation
TFCN152C3,TFCN152C3_000716-T1,PF00501.35,20,377,132,500,159.3,adenylation
TFCN152C3,TFCN152C3_002880-T1,PF00501.35,2,310,61,355,155.7,adenylation
TFCN152C3,TFCN152C3_000528-T1,PF00501.35,245,384,6,138,115.4,adenylation
TFCN152C3,TFCN152C3_000529-T1,PF00501.35,9,172,30,196,76.5,adenylation
OM440,OM440_003534-T1,PF00501.35,2,378,90,477,304.9,adenylation
OM440,OM440_003495-T1,PF00501.35,2,384,395,769,281.2,adenylation
OM440,OM440_004155-T1,PF00501.35,17,384,96,506,265.7,adenylation
OM440,OM440_002112-T1,PF00501.35,8,384,29,393,262.7,adenylation
OM440,OM440_001738-T1,PF00501.35,17,384,61,440,248.0,adenylation
OM440,OM440_001413-T1,PF00501.35,17,384,85,507,246.3,adenylation
OM440,OM440_004382-T1,PF00501.35,2,383,33,413,224.8,adenylation
OM440,OM440_005738-T1,PF00501.35,16,384,92,525,214.7,adenylation
OM440,OM440_000305-T1,PF00501.35,3,384,54,440,210.3,adenylation
OM440,OM440_001081-T1,PF00501.35,47,383,118,468,191.6,adenylation
OM440,OM440_005133-T1,PF00501.35,1,384,336,734,196.2,adenylation
OM440,OM440_005911-T1,PF00501.35,4,383,232,652,183.8,adenylation
OM440,OM440_001704-T1,PF00501.35,10,377,124,501,158.1,adenylation
DBVPG7922,DBVPG7922_004737-T1,PF00501.35,2,378,91,478,308.3,adenylation
DBVPG7922,DBVPG7922_004180-T1,PF00501.35,8,384,35,403,283.3,adenylation
DBVPG7922,DBVPG7922_005055-T1,PF00501.35,16,384,93,509,260.1,adenylation
DBVPG7922,DBVPG7922_000090-T1,PF00501.35,16,384,85,509,259.8,adenylation
DBVPG7922,DBVPG7922_001808-T1,PF00501.35,4,384,55,441,251.3,adenylation
DBVPG7922,DBVPG7922_006330-T1,PF00501.35,10,384,1157,1513,244.3,adenylation
DBVPG7922,DBVPG7922_001845-T1,PF00501.35,14,384,56,438,235.1,adenylation
DBVPG7922,DBVPG7922_003512-T1,PF00501.35,17,384,94,513,223.2,adenylation
DBVPG7922,DBVPG7922_006281-T1,PF00501.35,2,383,32,411,213.3,adenylation
DBVPG7922,DBVPG7922_005715-T1,PF00501.35,7,384,61,453,208.6,adenylation
DBVPG7922,DBVPG7922_002332-T1,PF00501.35,1,384,337,732,198.8,adenylation
DBVPG7922,DBVPG7922_001915-T1,PF00501.35,47,384,117,468,188.5,adenylation
DBVPG7922,DBVPG7922_002305-T1,PF00501.35,3,383,229,648,183.8,adenylation
DBVPG7922,DBVPG7922_006138-T1,PF00501.35,1,345,53,387,179.4,adenylation
DBVPG7922,DBVPG7922_001365-T1,PF00501.35,19,377,133,494,100.0,adenylation
TFCN98A5,TFCN98A5_002250-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN98A5,TFCN98A5_004415-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN98A5,TFCN98A5_006472-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN98A5,TFCN98A5_000321-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN98A5,TFCN98A5_003080-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN98A5,TFCN98A5_001940-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN98A5,TFCN98A5_002852-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN98A5,TFCN98A5_002751-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN98A5,TFCN98A5_000182-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN98A5,TFCN98A5_002997-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN98A5,TFCN98A5_003336-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN98A5,TFCN98A5_000658-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN98A5,TFCN98A5_004604-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN98A5,TFCN98A5_001917-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN21362,TFCN21362_000586-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN21362,TFCN21362_003284-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN21362,TFCN21362_005594-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN21362,TFCN21362_000828-T1,PF00501.35,5,384,86,512,263.5,adenylation
TFCN21362,TFCN21362_000837-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN21362,TFCN21362_002918-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN21362,TFCN21362_003389-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN21362,TFCN21362_002705-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN21362,TFCN21362_003506-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN21362,TFCN21362_000473-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN21362,TFCN21362_001474-T1,PF00501.35,1,384,338,736,192.4,adenylation
TFCN21362,TFCN21362_000695-T1,PF00501.35,3,383,34,403,187.7,adenylation
TFCN21362,TFCN21362_002066-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN21362,TFCN21362_001248-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG4378,DBVPG4378_002707-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG4378,DBVPG4378_002544-T1,PF00501.35,5,384,28,399,291.0,adenylation
DBVPG4378,DBVPG4378_005311-T1,PF00501.35,8,384,93,457,264.4,adenylation
DBVPG4378,DBVPG4378_001829-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4378,DBVPG4378_001368-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4378,DBVPG4378_003100-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4378,DBVPG4378_004880-T1,PF00501.35,15,384,91,515,240.5,adenylation
DBVPG4378,DBVPG4378_002309-T1,PF00501.35,2,384,53,441,234.2,adenylation
DBVPG4378,DBVPG4378_001687-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4378,DBVPG4378_002972-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4378,DBVPG4378_000852-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4378,DBVPG4378_004984-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4378,DBVPG4378_002884-T1,PF00501.35,1,372,55,440,172.5,adenylation
DBVPG4378,DBVPG4378_003606-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN17332P1,TFCN17332P1_002310-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN17332P1,TFCN17332P1_002473-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN17332P1,TFCN17332P1_006524-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN17332P1,TFCN17332P1_000003-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN17332P1,TFCN17332P1_002081-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN17332P1,TFCN17332P1_003068-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN17332P1,TFCN17332P1_001492-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN17332P1,TFCN17332P1_004465-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN17332P1,TFCN17332P1_000144-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN17332P1,TFCN17332P1_003773-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN17332P1,TFCN17332P1_000341-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN17332P1,TFCN17332P1_003450-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN17332P1,TFCN17332P1_002890-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN17332P1,TFCN17332P1_002519-T1,PF00501.35,19,377,131,500,158.5,adenylation
DH4148,DH4148_001041-T1,PF00501.35,2,378,90,477,306.8,adenylation
DH4148,DH4148_000886-T1,PF00501.35,5,384,28,399,290.6,adenylation
DH4148,DH4148_002070-T1,PF00501.35,8,384,29,393,264.8,adenylation
DH4148,DH4148_006216-T1,PF00501.35,5,384,85,511,263.5,adenylation
DH4148,DH4148_005427-T1,PF00501.35,12,384,50,435,254.4,adenylation
DH4148,DH4148_004180-T1,PF00501.35,17,384,85,507,244.8,adenylation
DH4148,DH4148_002691-T1,PF00501.35,15,384,91,515,240.4,adenylation
DH4148,DH4148_000522-T1,PF00501.35,2,384,53,441,234.2,adenylation
DH4148,DH4148_006081-T1,PF00501.35,3,383,34,413,205.4,adenylation
DH4148,DH4148_002975-T1,PF00501.35,1,383,220,642,200.9,adenylation
DH4148,DH4148_004546-T1,PF00501.35,47,383,118,468,190.7,adenylation
DH4148,DH4148_003883-T1,PF00501.35,1,384,338,736,193.9,adenylation
DH4148,DH4148_000151-T1,PF00501.35,1,372,55,440,172.5,adenylation
DH4148,DH4148_005410-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN209614,TFCN209614_001473-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN209614,TFCN209614_001634-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN209614,TFCN209614_006824-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN209614,TFCN209614_000003-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN209614,TFCN209614_000831-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN209614,TFCN209614_002244-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN209614,TFCN209614_003196-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN209614,TFCN209614_003322-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN209614,TFCN209614_000145-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN209614,TFCN209614_002804-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN209614,TFCN209614_005476-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN209614,TFCN209614_005343-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN209614,TFCN209614_007003-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN209614,TFCN209614_001678-T1,PF00501.35,19,377,131,500,160.5,adenylation
DBVPG5757,DBVPG5757_003998-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG5757,DBVPG5757_006807-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG5757,DBVPG5757_007022-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG5757,DBVPG5757_000688-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG5757,DBVPG5757_004447-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG5757,DBVPG5757_003836-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG5757,DBVPG5757_002813-T1,PF00501.35,15,384,91,515,240.5,adenylation
DBVPG5757,DBVPG5757_002555-T1,PF00501.35,2,384,53,441,234.2,adenylation
DBVPG5757,DBVPG5757_000545-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG5757,DBVPG5757_001925-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG5757,DBVPG5757_002027-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG5757,DBVPG5757_000097-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG5757,DBVPG5757_001048-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG5757,DBVPG5757_007206-T1,PF00501.35,1,372,55,440,173.6,adenylation
DBVPG5757,DBVPG5757_002080-T1,PF00501.35,19,377,131,500,162.5,adenylation
DBVPG3856,DBVPG3856_014592-T1,PF00501.35,2,378,90,477,306.6,adenylation
DBVPG3856,DBVPG3856_014775-T1,PF00501.35,2,378,90,477,306.2,adenylation
DBVPG3856,DBVPG3856_004959-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG3856,DBVPG3856_001120-T1,PF00501.35,5,384,28,399,290.0,adenylation
DBVPG3856,DBVPG3856_006951-T1,PF00501.35,8,384,29,393,265.2,adenylation
DBVPG3856,DBVPG3856_009505-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG3856,DBVPG3856_013374-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG3856,DBVPG3856_005639-T1,PF00501.35,17,384,97,511,263.2,adenylation
DBVPG3856,DBVPG3856_012066-T1,PF00501.35,11,384,49,435,256.0,adenylation
DBVPG3856,DBVPG3856_006291-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG3856,DBVPG3856_002998-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG3856,DBVPG3856_010570-T1,PF00501.35,17,384,85,507,244.4,adenylation
DBVPG3856,DBVPG3856_006187-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG3856,DBVPG3856_004536-T1,PF00501.35,15,384,91,515,237.4,adenylation
DBVPG3856,DBVPG3856_014311-T1,PF00501.35,2,384,53,441,234.6,adenylation
DBVPG3856,DBVPG3856_014862-T1,PF00501.35,2,384,53,441,234.1,adenylation
DBVPG3856,DBVPG3856_013970-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG3856,DBVPG3856_010644-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG3856,DBVPG3856_000242-T1,PF00501.35,45,383,116,468,192.2,adenylation
DBVPG3856,DBVPG3856_006138-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG3856,DBVPG3856_010166-T1,PF00501.35,1,383,221,643,195.5,adenylation
DBVPG3856,DBVPG3856_005020-T1,PF00501.35,3,383,34,403,186.9,adenylation
DBVPG3856,DBVPG3856_010275-T1,PF00501.35,1,372,55,440,172.5,adenylation
DBVPG3856,DBVPG3856_013895-T1,PF00501.35,1,370,55,438,172.0,adenylation
DBVPG3856,DBVPG3856_011869-T1,PF00501.35,19,377,131,500,162.5,adenylation
DBVPG3856,DBVPG3856_012894-T1,PF00501.35,19,377,132,501,160.2,adenylation
DBVPG3856,DBVPG3856_013093-T1,PF00501.35,64,384,1,326,135.9,adenylation
DBVPG3856,DBVPG3856_013081-T1,PF00501.35,64,384,1,326,135.3,adenylation
TFCN1A12,TFCN1A12_001368-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN1A12,TFCN1A12_001215-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN1A12,TFCN1A12_005540-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN1A12,TFCN1A12_000302-T1,PF00501.35,5,384,86,512,263.5,adenylation
TFCN1A12,TFCN1A12_003759-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN1A12,TFCN1A12_002875-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN1A12,TFCN1A12_000683-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN1A12,TFCN1A12_005433-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN1A12,TFCN1A12_002400-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN1A12,TFCN1A12_000253-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN1A12,TFCN1A12_004835-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN1A12,TFCN1A12_000436-T1,PF00501.35,3,383,34,403,187.7,adenylation
TFCN1A12,TFCN1A12_003915-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN1A12,TFCN1A12_005874-T1,PF00501.35,19,377,131,500,162.5,adenylation
TFCN107A6,TFCN107A6_003942-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN107A6,TFCN107A6_003172-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN107A6,TFCN107A6_006758-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN107A6,TFCN107A6_000263-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN107A6,TFCN107A6_001626-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN107A6,TFCN107A6_002568-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN107A6,TFCN107A6_001322-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN107A6,TFCN107A6_005894-T1,PF00501.35,2,384,63,451,234.1,adenylation
TFCN107A6,TFCN107A6_000120-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN107A6,TFCN107A6_002733-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN107A6,TFCN107A6_000728-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN107A6,TFCN107A6_004636-T1,PF00501.35,1,384,338,736,193.8,adenylation
TFCN107A6,TFCN107A6_006557-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN107A6,TFCN107A6_001605-T1,PF00501.35,19,377,131,500,162.5,adenylation
TFCN25333C2,TFCN25333C2_003142-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN25333C2,TFCN25333C2_003304-T1,PF00501.35,5,384,28,399,290.6,adenylation
TFCN25333C2,TFCN25333C2_001334-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN25333C2,TFCN25333C2_001360-T1,PF00501.35,5,384,85,511,263.5,adenylation
TFCN25333C2,TFCN25333C2_002681-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN25333C2,TFCN25333C2_003756-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN25333C2,TFCN25333C2_002532-T1,PF00501.35,15,384,91,515,240.4,adenylation
TFCN25333C2,TFCN25333C2_004414-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN25333C2,TFCN25333C2_001500-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN25333C2,TFCN25333C2_004635-T1,PF00501.35,1,383,220,642,200.9,adenylation
TFCN25333C2,TFCN25333C2_000277-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN25333C2,TFCN25333C2_002248-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN25333C2,TFCN25333C2_003921-T1,PF00501.35,1,372,55,440,172.5,adenylation
TFCN25333C2,TFCN25333C2_003541-T1,PF00501.35,19,377,131,500,162.5,adenylation
TFCN17334D6,TFCN17334D6_006665-T1,PF00501.35,2,378,90,477,307.8,adenylation
TFCN17334D6,TFCN17334D6_004060-T1,PF00501.35,2,378,90,477,306.8,adenylation
TFCN17334D6,TFCN17334D6_002269-T1,PF00501.35,5,384,28,399,291.0,adenylation
TFCN17334D6,TFCN17334D6_013447-T1,PF00501.35,5,384,28,399,290.5,adenylation
TFCN17334D6,TFCN17334D6_009715-T1,PF00501.35,8,384,29,393,264.8,adenylation
TFCN17334D6,TFCN17334D6_007056-T1,PF00501.35,5,384,85,511,263.8,adenylation
TFCN17334D6,TFCN17334D6_004854-T1,PF00501.35,17,384,98,512,261.3,adenylation
TFCN17334D6,TFCN17334D6_011012-T1,PF00501.35,8,178,29,202,91.6,adenylation
TFCN17334D6,TFCN17334D6_011012-T1,PF00501.35,174,384,222,417,162.6,adenylation
TFCN17334D6,TFCN17334D6_008606-T1,PF00501.35,12,384,50,435,254.4,adenylation
TFCN17334D6,TFCN17334D6_008157-T1,PF00501.35,15,384,53,435,246.5,adenylation
TFCN17334D6,TFCN17334D6_006174-T1,PF00501.35,17,384,85,507,244.8,adenylation
TFCN17334D6,TFCN17334D6_011087-T1,PF00501.35,17,384,85,507,244.5,adenylation
TFCN17334D6,TFCN17334D6_001734-T1,PF00501.35,15,384,91,515,239.7,adenylation
TFCN17334D6,TFCN17334D6_010453-T1,PF00501.35,2,384,53,441,234.2,adenylation
TFCN17334D6,TFCN17334D6_010568-T1,PF00501.35,2,384,53,441,233.8,adenylation
TFCN17334D6,TFCN17334D6_010882-T1,PF00501.35,3,383,34,413,205.4,adenylation
TFCN17334D6,TFCN17334D6_005880-T1,PF00501.35,2,383,33,413,204.8,adenylation
TFCN17334D6,TFCN17334D6_014270-T1,PF00501.35,47,383,118,468,192.3,adenylation
TFCN17334D6,TFCN17334D6_011410-T1,PF00501.35,1,383,220,642,199.9,adenylation
TFCN17334D6,TFCN17334D6_010424-T1,PF00501.35,1,383,220,642,196.4,adenylation
TFCN17334D6,TFCN17334D6_000491-T1,PF00501.35,47,383,118,468,190.7,adenylation
TFCN17334D6,TFCN17334D6_014110-T1,PF00501.35,1,384,340,738,194.1,adenylation
TFCN17334D6,TFCN17334D6_000703-T1,PF00501.35,1,384,338,736,193.9,adenylation
TFCN17334D6,TFCN17334D6_010005-T1,PF00501.35,1,372,55,440,173.6,adenylation
TFCN17334D6,TFCN17334D6_008550-T1,PF00501.35,1,372,55,440,173.5,adenylation
TFCN17334D6,TFCN17334D6_004653-T1,PF00501.35,19,377,132,501,160.7,adenylation
TFCN17334D6,TFCN17334D6_008588-T1,PF00501.35,19,377,131,500,160.5,adenylation
TFCN17334D6,TFCN17334D6_001391-T1,PF00501.35,15,190,91,275,121.1,adenylation
TFCN17334D6,TFCN17334D6_001392-T1,PF00501.35,244,384,13,198,82.3,adenylation
DBVPG4956,DBVPG4956_001617-T1,PF00501.35,2,378,90,477,306.8,adenylation
DBVPG4956,DBVPG4956_001778-T1,PF00501.35,5,384,28,399,290.6,adenylation
DBVPG4956,DBVPG4956_006767-T1,PF00501.35,8,384,29,393,264.8,adenylation
DBVPG4956,DBVPG4956_000677-T1,PF00501.35,5,384,85,511,263.5,adenylation
DBVPG4956,DBVPG4956_001241-T1,PF00501.35,12,384,50,435,254.4,adenylation
DBVPG4956,DBVPG4956_002175-T1,PF00501.35,17,384,85,507,244.8,adenylation
DBVPG4956,DBVPG4956_002449-T1,PF00501.35,15,384,91,515,240.4,adenylation
DBVPG4956,DBVPG4956_006251-T1,PF00501.35,2,384,63,451,234.1,adenylation
DBVPG4956,DBVPG4956_000533-T1,PF00501.35,3,383,34,413,205.4,adenylation
DBVPG4956,DBVPG4956_003432-T1,PF00501.35,1,383,220,642,200.9,adenylation
DBVPG4956,DBVPG4956_000095-T1,PF00501.35,47,383,118,468,190.7,adenylation
DBVPG4956,DBVPG4956_004811-T1,PF00501.35,1,384,338,736,193.9,adenylation
DBVPG4956,DBVPG4956_006963-T1,PF00501.35,1,372,55,440,172.5,adenylation
DBVPG4956,DBVPG4956_001260-T1,PF00501.35,19,377,131,500,162.5,adenylation
TFCN86C7,TFCN86C7_002239-T1,PF00501.35,2,378,92,479,308.7,adenylation
TFCN86C7,TFCN86C7_002593-T1,PF00501.35,7,383,1247,1615,268.4,adenylation
TFCN86C7,TFCN86C7_006040-T1,PF00501.35,16,384,93,510,262.0,adenylation
TFCN86C7,TFCN86C7_004249-T1,PF00501.35,10,384,31,393,245.3,adenylation
TFCN86C7,TFCN86C7_004972-T1,PF00501.35,48,384,124,508,243.5,adenylation
TFCN86C7,TFCN86C7_006199-T1,PF00501.35,5,384,56,439,238.4,adenylation
TFCN86C7,TFCN86C7_006200-T1,PF00501.35,4,384,55,439,234.1,adenylation
TFCN86C7,TFCN86C7_000366-T1,PF00501.35,10,384,53,439,233.6,adenylation
TFCN86C7,TFCN86C7_003234-T1,PF00501.35,12,384,88,512,228.5,adenylation
TFCN86C7,TFCN86C7_003822-T1,PF00501.35,2,383,32,411,212.4,adenylation
TFCN86C7,TFCN86C7_001830-T1,PF00501.35,38,383,109,468,196.3,adenylation
TFCN86C7,TFCN86C7_002110-T1,PF00501.35,1,384,343,738,196.1,adenylation
