strain,species,n_samples,n_present,max_abundance,row_id,dedup_group_id,fraction
DBVPG_3235,Rhodotorula mucilaginosa,1,1,11341279.0,2190,asid_12288,supernatant
DBVPG_3236,Rhodotorula mucilaginosa,1,1,5414472.0,2190,asid_12288,supernatant
DBVPG_3237,Rhodotorula mucilaginosa,1,1,7064182.0,2190,asid_12288,supernatant
DBVPG_3238,Rhodotorula mucilaginosa,1,1,7962026.0,2190,asid_12288,supernatant
DBVPG_3239,Rhodotorula mucilaginosa,1,1,10162440.0,2190,asid_12288,supernatant
DBVPG_3381,Rhodotorula mucilaginosa,1,1,9001803.0,2190,asid_12288,supernatant
DBVPG_3382,Rhodotorula mucilaginosa,1,1,8246202.0,2190,asid_12288,supernatant
DBVPG_3383,Rhodotorula mucilaginosa,1,1,8055358.0,2190,asid_12288,supernatant
DBVPG_3384,Rhodotorula mucilaginosa,1,1,12512886.0,2190,asid_12288,supernatant
DBVPG_3442,Rhodotorula mucilaginosa,1,0,0.0,2190,asid_12288,supernatant
DBVPG_3443,Rhodotorula mucilaginosa,1,1,12602886.0,2190,asid_12288,supernatant
DBVPG_3444,Rhodotorula mucilaginosa,1,1,9926649.0,2190,asid_12288,supernatant
DBVPG_3445,Rhodotorula mucilaginosa,1,1,5651553.0,2190,asid_12288,supernatant
DBVPG_3446,Rhodotorula mucilaginosa,1,1,8051905.0,2190,asid_12288,supernatant
DBVPG_3538,Rhodotorula mucilaginosa,1,1,8137860.0,2190,asid_12288,supernatant
DBVPG_3768,Rhodotorula dairenensis,1,1,11786695.0,2190,asid_12288,supernatant
DBVPG_3769,Rhodotorula dairenensis,1,1,7831678.0,2190,asid_12288,supernatant
DBVPG_3770,Rhodotorula dairenensis,1,1,10841950.0,2190,asid_12288,supernatant
DBVPG_3772,Rhodotorula dairenensis,1,1,6595754.0,2190,asid_12288,supernatant
DBVPG_3773,Rhodotorula dairenensis,1,1,7322674.0,2190,asid_12288,supernatant
DBVPG_3774,Rhodotorula mucilaginosa,1,1,11163944.0,2190,asid_12288,supernatant
DBVPG_3775,Rhodotorula mucilaginosa,1,1,10087345.0,2190,asid_12288,supernatant
DBVPG_3776,Rhodotorula mucilaginosa,1,1,6312082.0,2190,asid_12288,supernatant
DBVPG_3777,Rhodotorula mucilaginosa,1,1,11207130.0,2190,asid_12288,supernatant
DBVPG_3778,Rhodotorula mucilaginosa,1,1,11089324.0,2190,asid_12288,supernatant
DBVPG_3780,Rhodotorula mucilaginosa,1,1,11818719.0,2190,asid_12288,supernatant
DBVPG_3853,Rhodotorula dairenensis,1,1,13330619.0,2190,asid_12288,supernatant
DBVPG_3854,Rhodotorula mucilaginosa,1,1,8823104.0,2190,asid_12288,supernatant
DBVPG_3855,Rhodotorula mucilaginosa,1,1,11223401.0,2190,asid_12288,supernatant
DBVPG_3856,Rhodotorula mucilaginosa,1,1,14171358.0,2190,asid_12288,supernatant
DBVPG_3857,Rhodotorula mucilaginosa,1,1,7827180.0,2190,asid_12288,supernatant
DBVPG_3858,Rhodotorula mucilaginosa,1,1,13906762.0,2190,asid_12288,supernatant
DBVPG_3983,Rhodotorula mucilaginosa,1,1,5905905.0,2190,asid_12288,supernatant
DBVPG_3984,Rhodotorula mucilaginosa,1,1,8318876.0,2190,asid_12288,supernatant
DBVPG_3985,Rhodotorula glutinis,1,1,6422302.0,2190,asid_12288,supernatant
DBVPG_4201,Rhodotorula mucilaginosa,1,1,14864118.0,2190,asid_12288,supernatant
DBVPG_4202,Rhodotorula mucilaginosa,1,1,27323172.0,2190,asid_12288,supernatant
DBVPG_4203,Rhodotorula mucilaginosa,1,1,4272057.0,2190,asid_12288,supernatant
DBVPG_4304,Rhodotorula mucilaginosa,1,1,11583787.0,2190,asid_12288,supernatant
DBVPG_4376,Rhodotorula mucilaginosa,1,1,38660.0,2190,asid_12288,supernatant
DBVPG_4378,Rhodotorula mucilaginosa,1,1,19162038.0,2190,asid_12288,supernatant
DBVPG_4379,Rhodotorula mucilaginosa,1,1,6206410.0,2190,asid_12288,supernatant
DBVPG_4380,Rhodotorula mucilaginosa,1,1,13388140.0,2190,asid_12288,supernatant
DBVPG_4408,Rhodotorula mucilaginosa,1,1,10928393.0,2190,asid_12288,supernatant
DBVPG_4466,Rhodotorula mucilaginosa,1,1,11262250.0,2190,asid_12288,supernatant
DBVPG_4530,Rhodotorula taiwanensis,1,1,9052479.0,2190,asid_12288,supernatant
DBVPG_4531,Rhodotorula taiwanensis,1,1,12237285.0,2190,asid_12288,supernatant
DBVPG_4534,Rhodotorula mucilaginosa,1,1,11206531.0,2190,asid_12288,supernatant
DBVPG_4610,Rhodotorula paludigena,1,1,11618210.0,2190,asid_12288,supernatant
DBVPG_4618,Rhodotorula mucilaginosa,1,1,7825365.0,2190,asid_12288,supernatant
DBVPG_4669,Rhodotorula mucilaginosa,1,1,10355958.0,2190,asid_12288,supernatant
DBVPG_4920,Rhodotorula mucilaginosa,1,1,13706397.0,2190,asid_12288,supernatant
DBVPG_4945,Rhodotorula mucilaginosa,1,1,11152374.0,2190,asid_12288,supernatant
DBVPG_4946,Rhodotorula mucilaginosa,1,1,12634314.0,2190,asid_12288,supernatant
DBVPG_4947,Rhodotorula mucilaginosa,1,1,7821212.0,2190,asid_12288,supernatant
DBVPG_4949,Rhodotorula mucilaginosa,1,1,12124336.0,2190,asid_12288,supernatant
DBVPG_4952,Rhodotorula mucilaginosa,1,1,14022903.0,2190,asid_12288,supernatant
DBVPG_4956,Rhodotorula mucilaginosa,1,1,9856917.0,2190,asid_12288,supernatant
DBVPG_4957,Rhodotorula mucilaginosa,1,1,11769254.0,2190,asid_12288,supernatant
DBVPG_4958,Rhodotorula mucilaginosa,1,1,7753824.0,2190,asid_12288,supernatant
DBVPG_4962,Rhodotorula mucilaginosa,1,1,9278544.0,2190,asid_12288,supernatant
DBVPG_4963,Rhodotorula mucilaginosa,1,1,12540978.0,2190,asid_12288,supernatant
DBVPG_4964,Rhodotorula mucilaginosa,1,1,10234199.0,2190,asid_12288,supernatant
DBVPG_5225,Rhodotorula mucilaginosa,1,1,11112525.0,2190,asid_12288,supernatant
DBVPG_5226,Rhodotorula mucilaginosa,1,1,9046354.0,2190,asid_12288,supernatant
DBVPG_5227,Rhodotorula mucilaginosa,1,1,6053141.0,2190,asid_12288,supernatant
DBVPG_5228,Rhodotorula mucilaginosa,1,1,7854378.0,2190,asid_12288,supernatant
DBVPG_5229,Rhodotorula mucilaginosa,1,1,9826561.0,2190,asid_12288,supernatant
DBVPG_5235,Rhodotorula mucilaginosa,1,1,8353818.0,2190,asid_12288,supernatant
DBVPG_5236,Rhodotorula mucilaginosa,1,1,9252630.0,2190,asid_12288,supernatant
DBVPG_5757,Rhodotorula mucilaginosa,1,1,10678099.0,2190,asid_12288,supernatant
DBVPG_5758,Rhodotorula mucilaginosa,1,1,8380198.0,2190,asid_12288,supernatant
DBVPG_5759,Rhodotorula mucilaginosa,1,1,12530948.0,2190,asid_12288,supernatant
DBVPG_6081,Rhodotorula glutinis,1,1,10861331.0,2190,asid_12288,supernatant
DBVPG_6083,Rhodotorula graminis,1,1,11016423.0,2190,asid_12288,supernatant
DBVPG_6091,Rhodotorula mucilaginosa,1,1,7235848.0,2190,asid_12288,supernatant
DBVPG_6092,Rhodotorula mucilaginosa,1,1,4969708.0,2190,asid_12288,supernatant
DBVPG_6093,Rhodotorula mucilaginosa,1,1,11023232.0,2190,asid_12288,supernatant
DBVPG_6094,Rhodotorula mucilaginosa,1,1,11418151.0,2190,asid_12288,supernatant
DBVPG_6121,Rhodotorula toruloides,1,1,8190614.0,2190,asid_12288,supernatant
DBVPG_6195,Rhodotorula diobovata,1,1,8241215.0,2190,asid_12288,supernatant
DBVPG_6202,Rhodotorula diobovata,1,1,5841606.0,2190,asid_12288,supernatant
DBVPG_6593,Rhodotorula mucilaginosa,1,1,9347866.0,2190,asid_12288,supernatant
DBVPG_6649,Rhodotorula mucilaginosa,1,1,12320830.0,2190,asid_12288,supernatant
DBVPG_6739,Rhodotorula toruloides,1,1,12134253.0,2190,asid_12288,supernatant
DBVPG_6740,Pseudomicrostroma phylloplanum,1,1,8787007.0,2190,asid_12288,supernatant
DBVPG_6741,Rhodotorula mucilaginosa,1,1,10785154.0,2190,asid_12288,supernatant
DBVPG_6742,Rhodotorula mucilaginosa,1,1,12112623.0,2190,asid_12288,supernatant
DBVPG_6743,Rhodotorula mucilaginosa,1,1,7256862.0,2190,asid_12288,supernatant
DBVPG_6803,Rhodotorula mucilaginosa,1,1,8786794.0,2190,asid_12288,supernatant
DBVPG_7019,Rhodotorula mucilaginosa,1,1,9632255.0,2190,asid_12288,supernatant
DBVPG_7021,Rhodotorula graminis,1,1,10151441.0,2190,asid_12288,supernatant
DBVPG_7316,Rhodotorula paludigena,1,1,9907359.0,2190,asid_12288,supernatant
DBVPG_7323,Rhodotorula paludigena,1,1,8507059.0,2190,asid_12288,supernatant
DBVPG_7539,Rhodotorula kratochvilovae,1,1,10815923.0,2190,asid_12288,supernatant
DBVPG_7947,Rhodotorula sp. clade XIII,1,1,10483716.0,2190,asid_12288,supernatant
DBVPG_8043,Rhodotorula mucilaginosa,1,1,9518155.0,2190,asid_12288,supernatant
DBVPG_8058,Rhodotorula sp. clade I,1,1,11343907.0,2190,asid_12288,supernatant
JES-025-001,Rhodotorula mucilaginosa,1,1,7123556.0,2190,asid_12288,supernatant
NRRL_Y-12923,Rhodotorula paludigena,1,1,3296891.0,2190,asid_12288,supernatant
NRRL_Y-17376,Rhodotorula araucariae,1,1,6278442.0,2190,asid_12288,supernatant
NRRL_Y-2474,Rhodotorula graminis,1,1,5194818.0,2190,asid_12288,supernatant
NRRL_Y-2504,Rhodotorula dairenensis,1,1,10460450.0,2190,asid_12288,supernatant
NRRL_Y-2510,Rhodotorula mucilaginosa,1,1,9282247.0,2190,asid_12288,supernatant
NRRL_Y-48721,,1,1,11049573.0,2190,asid_12288,supernatant
NRRL_Y-7192,Rhodotorula sphaerocarpa,1,1,11600351.0,2190,asid_12288,supernatant
TFCN_0520-4-2-1,Rhodotorula taiwanensis,1,1,6964296.0,2190,asid_12288,supernatant
TFCN_0520-4-2-2,Rhodotorula taiwanensis,1,1,6284218.0,2190,asid_12288,supernatant
TFCN_100D-1,Rhodotorula mucilaginosa,1,1,5734686.0,2190,asid_12288,supernatant
TFCN_102C-1,Rhodotorula mucilaginosa,1,1,14199714.0,2190,asid_12288,supernatant
TFCN_102C-2,Rhodotorula mucilaginosa,1,1,19891032.0,2190,asid_12288,supernatant
TFCN_102D-1,Rhodotorula mucilaginosa,1,1,20292094.0,2190,asid_12288,supernatant
TFCN_102D-2,Rhodotorula mucilaginosa,1,1,7684418.0,2190,asid_12288,supernatant
TFCN_105A-2,Rhodotorula mucilaginosa,1,1,15417678.0,2190,asid_12288,supernatant
TFCN_106A-1,Rhodotorula mucilaginosa,1,1,8793142.0,2190,asid_12288,supernatant
TFCN_107A-6,Rhodotorula mucilaginosa,1,1,5488548.0,2190,asid_12288,supernatant
TFCN_107C-3,Rhodotorula mucilaginosa,1,1,14455509.0,2190,asid_12288,supernatant
TFCN_118C-2,Rhodotorula mucilaginosa,1,1,4359320.0,2190,asid_12288,supernatant
TFCN_122C-2,Rhodotorula mucilaginosa,1,1,23748646.0,2190,asid_12288,supernatant
TFCN_130D-4,Rhodotorula mucilaginosa,1,1,17571664.0,2190,asid_12288,supernatant
TFCN_134A-3,Rhodotorula mucilaginosa,1,1,14609841.0,2190,asid_12288,supernatant
TFCN_137C-3,Rhodotorula mucilaginosa,1,1,18148368.0,2190,asid_12288,supernatant
TFCN_137D-4,Rhodotorula mucilaginosa,1,1,24807550.0,2190,asid_12288,supernatant
TFCN_138A-1,Rhodotorula mucilaginosa,1,1,28361040.0,2190,asid_12288,supernatant
TFCN_140A-3,Rhodotorula mucilaginosa,1,1,10986136.0,2190,asid_12288,supernatant
TFCN_141C-2,Rhodotorula mucilaginosa,1,1,21565384.0,2190,asid_12288,supernatant
TFCN_152A-1,Rhodotorula mucilaginosa,1,1,6566391.0,2190,asid_12288,supernatant
TFCN_152A-12,Rhodotorula mucilaginosa,1,1,4932084.0,2190,asid_12288,supernatant
TFCN_152A-2,Rhodotorula mucilaginosa,1,1,21321540.0,2190,asid_12288,supernatant
TFCN_152A-4,Rhodotorula toruloides,1,1,8471452.0,2190,asid_12288,supernatant
TFCN_152A-5,Rhodotorula mucilaginosa,1,1,6324535.0,2190,asid_12288,supernatant
TFCN_152A-6,Rhodotorula toruloides,1,1,26027144.0,2190,asid_12288,supernatant
TFCN_152A_3,Rhodotorula toruloides,1,1,8016516.0,2190,asid_12288,supernatant
TFCN_152C-2,Rhodotorula toruloides,1,1,8900086.0,2190,asid_12288,supernatant
TFCN_152C-3,Rhodotorula toruloides,1,1,18782432.0,2190,asid_12288,supernatant
TFCN_152C-5,Rhodotorula mucilaginosa,1,1,7016050.0,2190,asid_12288,supernatant
TFCN_152C-6,Rhodotorula toruloides,1,1,7279822.0,2190,asid_12288,supernatant
TFCN_152D-2,,1,1,8062150.0,2190,asid_12288,supernatant
TFCN_152D-4,Rhodotorula toruloides,1,1,12916326.0,2190,asid_12288,supernatant
TFCN_152D-6,Rhodotorula toruloides,1,1,6576248.0,2190,asid_12288,supernatant
TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,1,1,9480188.0,2190,asid_12288,supernatant
TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,1,1,9174105.0,2190,asid_12288,supernatant
TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,1,1,7038968.0,2190,asid_12288,supernatant
TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,1,1,28334210.0,2190,asid_12288,supernatant
TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,1,1,24917022.0,2190,asid_12288,supernatant
TFCN_17-267M-1,Rhodotorula mucilaginosa,1,1,14051431.0,2190,asid_12288,supernatant
TFCN_17-291Y-1,Rhodotorula mucilaginosa,1,1,22001614.0,2190,asid_12288,supernatant
TFCN_17-325D-2,Rhodotorula mucilaginosa,1,1,9196344.0,2190,asid_12288,supernatant
TFCN_17-325D-4,Rhodotorula mucilaginosa,1,1,12919885.0,2190,asid_12288,supernatant
TFCN_17-325P-1,Rhodotorula mucilaginosa,1,1,13393675.0,2190,asid_12288,supernatant
TFCN_17-328C-3,Rhodotorula sp. clade I,1,1,15218287.0,2190,asid_12288,supernatant
TFCN_17-329Y-4,Rhodotorula mucilaginosa,1,1,16900216.0,2190,asid_12288,supernatant
TFCN_17-331Y-5,,1,1,16107427.0,2190,asid_12288,supernatant
TFCN_17-332C-1,Rhodotorula mucilaginosa,1,1,10376294.0,2190,asid_12288,supernatant
TFCN_17-332C-2,Rhodotorula mucilaginosa,1,1,8193766.0,2190,asid_12288,supernatant
TFCN_17-332D-2,,1,1,7391130.0,2190,asid_12288,supernatant
TFCN_17-332M-1,Rhodotorula mucilaginosa,1,1,13035946.0,2190,asid_12288,supernatant
TFCN_17-332M-2,Rhodotorula mucilaginosa,1,1,10072992.0,2190,asid_12288,supernatant
TFCN_17-332P-1,Rhodotorula mucilaginosa,1,1,9943475.0,2190,asid_12288,supernatant
TFCN_17-332P-2,Rhodotorula mucilaginosa,1,1,6416972.0,2190,asid_12288,supernatant
TFCN_17-332Y-1,,2,2,9624701.0,2190,asid_12288,supernatant
TFCN_17-333D-2,Rhodotorula mucilaginosa,1,1,10175377.0,2190,asid_12288,supernatant
TFCN_17-333M-1,Rhodotorula mucilaginosa,1,1,12505078.0,2190,asid_12288,supernatant
TFCN_17-333P-6,Rhodotorula mucilaginosa,1,1,27723420.0,2190,asid_12288,supernatant
TFCN_17-333P-8,,1,1,3889612.0,2190,asid_12288,supernatant
TFCN_17-334C-1,Rhodotorula mucilaginosa,1,1,7325776.0,2190,asid_12288,supernatant
TFCN_17-334D-6,Rhodotorula mucilaginosa,1,1,8233806.0,2190,asid_12288,supernatant
TFCN_17-334Y-2,Rhodotorula mucilaginosa,1,1,18314176.0,2190,asid_12288,supernatant
TFCN_17-334Y-3,Rhodotorula mucilaginosa,1,1,16470775.0,2190,asid_12288,supernatant
TFCN_17-334Y-5,Rhodotorula mucilaginosa,1,1,7829558.0,2190,asid_12288,supernatant
TFCN_17-334Y-6,Rhodotorula diobovata,1,1,11212727.0,2190,asid_12288,supernatant
TFCN_17-337P-5,Rhodotorula mucilaginosa,1,1,16469164.0,2190,asid_12288,supernatant
TFCN_17-338D-3,Rhodotorula mucilaginosa,1,1,13826280.0,2190,asid_12288,supernatant
TFCN_17-390M-1,Rhodotorula mucilaginosa,1,1,15753648.0,2190,asid_12288,supernatant
TFCN_172A-1,Rhodotorula mucilaginosa,1,1,23987660.0,2190,asid_12288,supernatant
TFCN_17Y-278-1,Rhodotorula mucilaginosa,1,1,10635344.0,2190,asid_12288,supernatant
TFCN_181A-1,Rhodotorula mucilaginosa,1,1,7245190.0,2190,asid_12288,supernatant
TFCN_186CL4_2,Rhodotorula mucilaginosa,1,1,10846604.0,2190,asid_12288,supernatant
TFCN_186DK3-2,Rhodotorula sp. clade XI,1,1,11613982.0,2190,asid_12288,supernatant
TFCN_1A-1-2,Rhodotorula paludigena,1,1,14067792.0,2190,asid_12288,supernatant
TFCN_1A-1-3,Rhodotorula pacifica,1,1,7894056.0,2190,asid_12288,supernatant
TFCN_1A-14,Rhodotorula mucilaginosa,1,1,8051254.0,2190,asid_12288,supernatant
TFCN_1A_1_5,Rhodotorula pacifica,1,1,7867620.0,2190,asid_12288,supernatant
TFCN_1B-1-2,Rhodotorula pacifica,1,1,13458576.0,2190,asid_12288,supernatant
TFCN_209-6-1,Rhodotorula mucilaginosa,1,1,10155457.0,2190,asid_12288,supernatant
TFCN_209-6-11,Rhodotorula mucilaginosa,1,1,12484211.0,2190,asid_12288,supernatant
TFCN_209-6-12,Rhodotorula mucilaginosa,1,1,12643937.0,2190,asid_12288,supernatant
TFCN_209-6-14,Rhodotorula mucilaginosa,1,1,8209467.0,2190,asid_12288,supernatant
TFCN_209-6-17,Rhodotorula mucilaginosa,1,1,20670578.0,2190,asid_12288,supernatant
TFCN_209-6-2,Rhodotorula mucilaginosa,1,1,25399344.0,2190,asid_12288,supernatant
TFCN_209-6-4,Rhodotorula mucilaginosa,1,1,9852803.0,2190,asid_12288,supernatant
TFCN_209-6-5,Rhodotorula mucilaginosa,1,1,27933868.0,2190,asid_12288,supernatant
TFCN_211A-3,Rhodotorula mucilaginosa,1,1,20123840.0,2190,asid_12288,supernatant
TFCN_211C_2,Rhodotorula diobovata,1,1,8252915.0,2190,asid_12288,supernatant
TFCN_212C-2,Rhodotorula mucilaginosa,1,1,15914737.0,2190,asid_12288,supernatant
TFCN_213-6-2,Rhodotorula mucilaginosa,1,1,10241920.0,2190,asid_12288,supernatant
TFCN_213-6-4,Rhodotorula mucilaginosa,1,1,9816527.0,2190,asid_12288,supernatant
TFCN_222A-2,Rhodotorula sp. clade I,1,1,7828238.0,2190,asid_12288,supernatant
TFCN_223D-8,,1,1,18832532.0,2190,asid_12288,supernatant
TFCN_22C-4,Rhodotorula mucilaginosa,1,1,23534602.0,2190,asid_12288,supernatant
TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,1,1,7804682.0,2190,asid_12288,supernatant
TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,1,1,9816413.0,2190,asid_12288,supernatant
TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,1,1,8350077.0,2190,asid_12288,supernatant
TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,1,1,13956596.0,2190,asid_12288,supernatant
TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,1,1,19852842.0,2190,asid_12288,supernatant
TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,1,1,8587045.0,2190,asid_12288,supernatant
TFCN_25-0-2E390-1,Rhodotorula mucilaginosa,1,1,18502980.0,2190,asid_12288,supernatant
TFCN_25-325P-1,,1,1,9227777.0,2190,asid_12288,supernatant
TFCN_25-325Y-1,Rhodotorula mucilaginosa,1,1,9460230.0,2190,asid_12288,supernatant
TFCN_25-327C-3,,1,1,10851634.0,2190,asid_12288,supernatant
TFCN_25-327D-1,Rhodotorula mucilaginosa,1,1,11224069.0,2190,asid_12288,supernatant
TFCN_25-331D-1,Rhodotorula mucilaginosa,1,1,4930110.0,2190,asid_12288,supernatant
TFCN_25-332C-1,Rhodotorula mucilaginosa,1,1,6595005.0,2190,asid_12288,supernatant
TFCN_25-332D-1,Rhodotorula mucilaginosa,1,1,6395628.0,2190,asid_12288,supernatant
TFCN_25-332D-2,Rhodotorula mucilaginosa,1,1,19784474.0,2190,asid_12288,supernatant
TFCN_25-332M-2,Rhodotorula mucilaginosa,1,1,11684495.0,2190,asid_12288,supernatant
TFCN_25-332P-2,Rhodotorula mucilaginosa,1,1,9062785.0,2190,asid_12288,supernatant
TFCN_25-332Y-1,Rhodotorula mucilaginosa,1,1,28086320.0,2190,asid_12288,supernatant
TFCN_25-333C-2,Rhodotorula mucilaginosa,1,1,4713336.0,2190,asid_12288,supernatant
TFCN_25-333D-5,Rhodotorula sp. clade I,1,1,8783778.0,2190,asid_12288,supernatant
TFCN_25-333P-2,Rhodotorula mucilaginosa,1,1,6924674.0,2190,asid_12288,supernatant
TFCN_25-333P-5,Rhodotorula paludigena,1,1,7822540.0,2190,asid_12288,supernatant
TFCN_25-333Y-10,Rhodotorula mucilaginosa,1,1,21895176.0,2190,asid_12288,supernatant
TFCN_25-333Y-2,Rhodotorula sp. clade I,1,1,11061120.0,2190,asid_12288,supernatant
TFCN_25-333Y-9,Rhodotorula mucilaginosa,1,1,21761120.0,2190,asid_12288,supernatant
TFCN_25-334D-3,Rhodotorula mucilaginosa,1,1,3262332.0,2190,asid_12288,supernatant
TFCN_25-334Y-6,Rhodotorula mucilaginosa,1,0,0.0,2190,asid_12288,supernatant
TFCN_25-335C-1,Rhodotorula diobovata,1,1,10491693.0,2190,asid_12288,supernatant
TFCN_25-335P-1,Rhodotorula diobovata,1,1,8637355.0,2190,asid_12288,supernatant
TFCN_25-335Y-1,Rhodotorula mucilaginosa,1,1,8894972.0,2190,asid_12288,supernatant
TFCN_25-337M-3,Rhodotorula mucilaginosa,1,1,7091496.0,2190,asid_12288,supernatant
TFCN_25-337Y-1,Rhodotorula mucilaginosa,1,1,24203978.0,2190,asid_12288,supernatant
TFCN_25-395P-1,Rhodotorula mucilaginosa,1,1,10891298.0,2190,asid_12288,supernatant
TFCN_270H-1,Rhodotorula mucilaginosa,1,1,17951182.0,2190,asid_12288,supernatant
TFCN_270H-2,Rhodotorula mucilaginosa,1,1,14566422.0,2190,asid_12288,supernatant
TFCN_273H-1,Rhodotorula mucilaginosa,1,1,9864431.0,2190,asid_12288,supernatant
TFCN_2M-1-4,Rhodotorula mucilaginosa,1,1,4897788.0,2190,asid_12288,supernatant
TFCN_2M_1_3,Rhodotorula mucilaginosa,1,1,7874716.0,2190,asid_12288,supernatant
TFCN_33A-4,Rhodotorula mucilaginosa,1,1,19641782.0,2190,asid_12288,supernatant
TFCN_340-1,Rhodotorula mucilaginosa,1,1,4626102.0,2190,asid_12288,supernatant
TFCN_340-3,Rhodotorula mucilaginosa,1,1,16262511.0,2190,asid_12288,supernatant
TFCN_342-3,Rhodotorula mucilaginosa,1,1,8274215.0,2190,asid_12288,supernatant
TFCN_357-1,Rhodotorula taiwanensis,1,1,6323409.0,2190,asid_12288,supernatant
TFCN_363-1-2,Rhodotorula mucilaginosa,1,1,9645548.0,2190,asid_12288,supernatant
TFCN_3M-1-1,Rhodotorula mucilaginosa,1,1,21794206.0,2190,asid_12288,supernatant
TFCN_404D-1,Rhodotorula mucilaginosa,1,1,8121190.0,2190,asid_12288,supernatant
TFCN_43A-4,Rhodotorula paludigena,1,1,5030672.0,2190,asid_12288,supernatant
TFCN_48A-15,Rhodotorula paludigena,1,1,976391.0,2190,asid_12288,supernatant
TFCN_48A-2,Rhodotorula paludigena,1,1,7045275.0,2190,asid_12288,supernatant
TFCN_48D-1,,1,1,9171870.0,2190,asid_12288,supernatant
TFCN_48D-10,Rhodotorula paludigena,1,1,2110533.0,2190,asid_12288,supernatant
TFCN_4M-1-2,Rhodotorula mucilaginosa,1,1,7539908.0,2190,asid_12288,supernatant
TFCN_4M-1-3,Rhodotorula mucilaginosa,1,1,23373110.0,2190,asid_12288,supernatant
TFCN_4M-1-4,Rhodotorula mucilaginosa,1,1,15972777.0,2190,asid_12288,supernatant
TFCN_4M-1-5,Rhodotorula mucilaginosa,1,1,9743235.0,2190,asid_12288,supernatant
TFCN_51A-3,,1,1,7681186.0,2190,asid_12288,supernatant
TFCN_54D-2,Rhodotorula mucilaginosa,1,1,10197940.0,2190,asid_12288,supernatant
TFCN_7-6-2003,Rhodotorula diobovata,1,1,11178677.0,2190,asid_12288,supernatant
TFCN_7-9-2,Rhodotorula diobovata,1,1,1955591.0,2190,asid_12288,supernatant
TFCN_7-9-3,Rhodotorula diobovata,1,1,5310434.0,2190,asid_12288,supernatant
TFCN_7W-292-3,Rhodotorula dairenensis,1,1,6602989.0,2190,asid_12288,supernatant
TFCN_83E1,,1,1,3053315.0,2190,asid_12288,supernatant
TFCN_86A-3,Rhodotorula mucilaginosa,1,1,8941420.0,2190,asid_12288,supernatant
TFCN_86A-6,Rhodotorula sphaerocarpa,1,1,5190594.0,2190,asid_12288,supernatant
TFCN_86A-8,Rhodotorula sphaerocarpa,1,1,6116021.0,2190,asid_12288,supernatant
TFCN_86A_5,Rhodotorula sphaerocarpa,1,1,5351556.0,2190,asid_12288,supernatant
TFCN_86C-9,Rhodotorula sphaerocarpa,1,1,4819854.0,2190,asid_12288,supernatant
TFCN_86C_3,Rhodotorula sphaerocarpa,1,1,8036440.0,2190,asid_12288,supernatant
TFCN_89D-3,Rhodotorula mucilaginosa,1,1,24187154.0,2190,asid_12288,supernatant
TFCN_98A-10,Rhodotorula mucilaginosa,1,1,9095891.0,2190,asid_12288,supernatant
TFCN_98A-5,Rhodotorula mucilaginosa,1,1,15515261.0,2190,asid_12288,supernatant
TFCN_98C-3,Rhodotorula mucilaginosa,1,1,7302224.0,2190,asid_12288,supernatant
TFCN_98C-5,Rhodotorula mucilaginosa,1,1,22514992.0,2190,asid_12288,supernatant
TFCN_98C-7,Rhodotorula mucilaginosa,1,1,10785220.0,2190,asid_12288,supernatant
TFCN_98C-8,Rhodotorula mucilaginosa,1,1,10939878.0,2190,asid_12288,supernatant
TFCN_98D-11,Rhodotorula mucilaginosa,1,1,39282444.0,2190,asid_12288,supernatant
TFCN_98D-7,Rhodotorula mucilaginosa,1,1,7439860.0,2190,asid_12288,supernatant
TFCN_98D-9,Rhodotorula mucilaginosa,1,1,6893160.0,2190,asid_12288,supernatant
TFCN_S22D-1,Rhodotorula taiwanensis,1,1,4444710.0,2190,asid_12288,supernatant
DBVPG_10056,,1,0,0.0,1621,asid_1621,cell
DBVPG_10075,Cystobasidium sp.,1,1,30571.0,1621,asid_1621,cell
DBVPG_10348,Rhodotorula sp. clade XI,1,1,39385.0,1621,asid_1621,cell
DBVPG_10383,Rhodotorula kratochvilovae,1,1,83697.0,1621,asid_1621,cell
DBVPG_10619,Rhodotorula mucilaginosa,1,1,63177.0,1621,asid_1621,cell
DBVPG_10753,Rhodotorula kratochvilovae,1,1,58301.0,1621,asid_1621,cell
DBVPG_10780,Rhodotorula mucilaginosa,1,1,103345.0,1621,asid_1621,cell
DBVPG_10842,Rhodotorula mucilaginosa,1,0,0.0,1621,asid_1621,cell
DBVPG_10882,Rhodotorula mucilaginosa,1,1,104727.0,1621,asid_1621,cell
DBVPG_10886,Rhodotorula mucilaginosa,1,1,108515.0,1621,asid_1621,cell
