row_ID	compound_name	sirius_confidence	species	strain	n_samples	n_detected	mean_peak_area	max_peak_area	detection_rate
562	Rhodotorulic Acid	0.969	Rhodotorula diobovata	TFCN_211C_2	2	2	13838628.5	26857396	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_6092	2	2	13682160.0	26294566	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_181A-1	2	2	13668181.0	27013948	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_186CL4_2	2	2	13641905.5	26682106	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_17-0-2E337-3	2	2	13520424.5	26606052	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_25-337M-3	2	2	13408814.5	26560400	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_212C-2	2	2	13312157.5	26050454	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_152A-5	2	2	13039528.0	25730924	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_22C-4	2	2	12894899.5	25084344	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_3444	2	2	12852282.5	25390218	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_17-0-2E334-4	2	2	12790094.5	25268602	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_4618	2	2	12754870.5	25309050	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula graminis	NRRL_Y-2474	2	2	12580682.5	24744414	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_25-0-2E390-1	2	2	12361557.5	23447806	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_25-331D-1	2	2	12323423.0	24268038	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_102C-2	2	2	12267406.0	23859892	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula toruloides	TFCN_152C-2	2	2	11990628.0	23399284	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula sp. clade I	TFCN_25-333D-5	2	2	11797482.5	23174796	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula sp. clade XI	TFCN_186DK3-2	2	2	11625757.5	22381580	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula taiwanensis	TFCN_S22D-1	2	2	11625192.5	22077062	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula taiwanensis	DBVPG_4531	2	2	11511972.0	22675036	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_17-337P-5	2	2	10929388.5	21188242	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula graminis	DBVPG_7021	2	2	10847030.5	21146264	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_3239	2	2	10262941.5	20046972	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula pacifica	TFCN_1A-1-3	2	2	10249396.0	19391738	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_3983	2	2	10184021.0	20041796	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_10882	2	2	9900897.0	18811784	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_404D-1	2	2	9539356.5	18636204	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula araucariae	NRRL_Y-17376	2	2	9455312.0	18291294	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_25-332D-2	2	2	9400589.0	17868372	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_3238	2	2	9107300.0	17764944	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_3538	2	2	8457437.5	16534898	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula toruloides	TFCN_152A-6	2	2	7906945.5	15038163	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula toruloides	TFCN_152D-4	2	2	7271020.0	13746988	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula dairenensis	DBVPG_3853	2	2	5363354.0	10488205	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula toruloides	DBVPG_6739	2	2	3113093.0	5621786	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula dairenensis	DBVPG_3769	2	2	2347163.5	4261514	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_5227	2	2	595267.0	684958	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_4952	2	2	472966.5	812592	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula glutinis	DBVPG_6081	2	2	291442.0	538964	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula sphaerocarpa	NRRL_Y-7192	2	2	286457.5	534376	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula dairenensis	DBVPG_3770	1	1	276402.0	276402	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	NRRL_Y-2510	2	2	218083.0	385679	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula paludigena	TFCN_25-333P-5	2	1	188660.0	377320	0.5
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_98A-10	2	1	182064.0	364128	0.5
562	Rhodotorulic Acid	0.969	Rhodotorula diobovata	TFCN_17-334Y-6	2	2	170252.5	304842	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_17-334D-6	2	1	168656.0	337312	0.5
562	Rhodotorulic Acid	0.969	Rhodotorula sp. clade I	TFCN_222A-2	2	2	161852.5	291536	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_3776	2	2	161762.5	247451	1.0
562	Rhodotorulic Acid	0.969	Rhodotorula sp. clade I	TFCN_25-333Y-2	2	1	153632.0	307264	0.5
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	DBVPG_3984	2	1	135307.5	270615	0.5
562	Rhodotorulic Acid	0.969	Rhodotorula mucilaginosa	TFCN_17-332C-2	2	1	110374.0	220748	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula diobovata	TFCN_25-335C-1	2	2	246472.0	395438	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula sp. clade I	TFCN_25-333D-5	2	2	242527.0	328006	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula kratochvilovae	DBVPG_10383	2	2	203790.5	340937	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula kratochvilovae	DBVPG_7539	2	2	176852.0	245242	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula diobovata	TFCN_25-335P-1	2	2	165543.5	277484	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula sphaerocarpa	TFCN_86C-9	2	1	157985.5	315971	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula diobovata	TFCN_7-9-3	2	2	155482.0	248104	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula diobovata	TFCN_211C_2	2	2	151607.0	166047	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula toruloides	TFCN_152A-4	2	2	135446.0	218579	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-329Y-4	2	2	134100.5	228846	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_86A-3	2	2	133992.5	212475	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula paludigena	TFCN_43A-4	2	2	132548.5	173479	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_209-6-14	2	2	131937.0	200716	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula dairenensis	DBVPG_3853	2	2	129774.0	217656	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-335Y-1	2	1	126283.5	252567	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula paludigena	TFCN_1A-1-2	2	2	124445.5	185179	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula sp. clade I	TFCN_222A-2	2	2	123822.5	165598	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula sp. clade I	TFCN_17-328C-3	2	1	122692.5	245385	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula taiwanensis	TFCN_357-1	2	2	121293.0	146390	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-332C-2	2	2	121030.0	193137	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula sphaerocarpa	TFCN_86A_5	2	2	120220.0	173198	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_98D-11	2	1	120086.0	240172	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_138A-1	2	2	119811.0	192713	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-0-2E332-1	2	2	119746.0	172970	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4304	2	2	118955.5	180822	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_102D-2	2	1	118711.5	237423	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula diobovata	TFCN_7-9-2	2	2	118686.0	138954	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-0-2E390-1	2	2	118184.0	148716	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-0-2E333-9	2	2	118073.5	174913	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_4M-1-4	2	2	117988.0	184992	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_89D-3	2	2	117936.0	185074	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_212C-2	2	2	116018.5	193695	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4534	2	2	115432.0	197710	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula diobovata	TFCN_17-334Y-6	2	2	115369.5	119876	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3235	2	2	113562.5	191414	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_209-6-17	2	2	113031.5	156152	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula pacifica	TFCN_1A-1-3	2	2	112858.0	177946	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_209-6-2	2	2	112624.0	168109	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_209-6-5	2	1	112563.5	225127	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_4M-1-3	2	2	111011.5	166862	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-333P-6	2	1	110466.5	220933	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula dairenensis	DBVPG_3773	2	2	110359.5	188526	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4202	2	1	110307.0	220614	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula glutinis	DBVPG_3985	2	1	110163.0	220326	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_130D-4	2	2	108705.0	184344	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-338D-3	2	2	106361.0	171422	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_33A-4	2	1	106306.0	212612	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula sphaerocarpa	TFCN_86A-6	2	1	106030.0	212060	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_10842	2	2	105661.0	181029	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_209-6-4	2	1	104419.5	208839	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4947	2	1	104148.5	208297	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula toruloides	TFCN_152D-4	2	2	103971.0	165508	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_209-6-11	2	2	103123.0	133785	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-332M-2	2	2	102682.0	171525	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_102C-2	2	2	102198.0	172858	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula sp. clade I	DBVPG_8058	2	1	101473.0	202946	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula dairenensis	NRRL_Y-2504	2	2	101261.0	147295	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3446	2	2	101082.0	155361	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-332Y-1	2	1	100623.0	201246	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-267M-1	2	2	100424.0	148821	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3443	2	2	99985.5	161060	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula taiwanensis	TFCN_S22D-1	2	1	99686.5	199373	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-332P-2	2	2	99398.0	152640	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-332P-1	2	2	98863.5	131171	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_211A-3	2	1	98455.5	196911	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula pacifica	TFCN_1B-1-2	2	1	98428.5	196857	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_3M-1-1	2	2	98335.5	156637	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-332C-1	2	2	98203.0	155550	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_181A-1	2	2	98148.5	131738	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4949	2	2	97926.5	157797	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula paludigena	DBVPG_4610	2	2	97917.0	158572	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_107C-3	2	1	96755.0	193510	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-0-2E390-2	2	1	96502.5	193005	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3044	2	2	95771.0	151426	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula paludigena	TFCN_25-333P-5	2	2	95430.0	147240	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_270H-1	2	2	95092.5	154582	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-334Y-3	2	2	94506.5	154238	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-0-2E334-4	2	2	94441.5	151158	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_10886	2	2	94231.0	129215	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula diobovata	DBVPG_6202	2	2	94228.5	109500	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula sp. clade XI	TFCN_186DK3-2	2	2	93984.0	136974	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_363-1-2	2	1	93362.0	186724	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-334D-3	2	1	93349.5	186699	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-325D-2	2	1	92903.0	185806	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4379	2	2	92811.0	133741	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-291Y-1	2	1	92753.0	185506	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-334Y-5	2	2	92672.0	127918	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-327D-1	2	2	92382.0	116237	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_105A-2	2	1	92093.5	184187	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3858	2	2	92021.0	133281	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-325D-4	2	1	91644.5	183289	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_152C-5	2	2	91207.0	125796	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_134A-3	2	2	90770.0	135882	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_152A-1	2	2	89600.0	123751	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4618	2	1	89148.5	178297	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula toruloides	TFCN_152D-6	2	2	88730.0	110950	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula paludigena	TFCN_48D-10	2	1	88264.0	176528	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3239	2	2	87999.5	143146	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3854	2	2	87552.5	117812	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3855	2	2	87270.0	134388	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_98C-3	2	2	86826.5	138629	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-0-2E333-7	2	1	85827.0	171654	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_152A-5	2	1	85671.5	171343	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-337P-5	2	2	85510.5	100967	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula glutinis	DBVPG_6081	2	2	85190.0	107535	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-332D-1	2	2	85093.0	138839	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-390M-1	2	2	84994.5	103766	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_98A-10	2	2	84399.5	137873	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3775	2	2	83589.0	97304	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula dairenensis	DBVPG_3768	2	1	83363.0	166726	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula sp. clade XIII	DBVPG_7947	2	2	83266.0	121135	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula paludigena	TFCN_48A-2	2	1	82481.5	164963	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-333Y-10	2	1	82179.5	164359	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula diobovata	DBVPG_6195	2	2	82056.5	101358	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-0-2E333-1	2	2	81837.0	128383	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_106A-1	2	2	81362.5	103488	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_22C-4	2	1	81040.0	162080	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_7019	2	2	80590.0	103748	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_98A-5	2	2	79789.0	116725	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_98D-9	2	1	79751.0	159502	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-333C-2	2	2	79476.5	96155	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-334C-1	2	1	79460.5	158921	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_98C-7	2	1	79325.0	158650	0.5
46831	Desferrioxamine D1	0.44	Pseudomicrostroma phylloplanum	DBVPG_6740	2	1	78917.5	157835	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_213-6-2	2	1	78774.5	157549	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_102C-1	2	1	78666.0	157332	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-337Y-1	2	1	78103.5	156207	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-395P-1	2	1	78036.0	156072	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3776	2	2	77623.5	116088	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-0-2E334-10	2	2	76677.5	97738	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula toruloides	TFCN_152C-2	2	1	75707.0	151414	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_4M-1-2	2	1	75230.5	150461	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-0-2E333-5	2	1	75187.5	150375	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_54D-2	2	1	75123.0	150246	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_2M-1-4	2	2	74980.5	108855	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3984	2	2	74657.0	114898	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3444	2	1	73634.0	147268	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-332P-2	2	1	73410.0	146820	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_270H-2	2	1	72701.0	145402	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_5759	2	2	69354.0	87387	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-333P-2	2	1	69249.5	138499	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-333M-1	2	2	68972.0	87223	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula dairenensis	TFCN_7W-292-3	2	1	68585.0	137170	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_10882	2	1	68519.5	137039	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula kratochvilovae	DBVPG_10753	2	2	68395.5	99930	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_172A-1	2	1	68319.5	136639	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3238	2	1	68169.0	136338	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_140A-3	2	2	67973.0	102118	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_4M-1-5	2	1	66809.5	133619	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_98C-8	2	1	66162.0	132324	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4963	2	1	65718.0	131436	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula sp. clade I	TFCN_25-333Y-2	2	2	65699.0	101003	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_213-6-4	2	1	65038.5	130077	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_342-3	2	2	64929.0	86459	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_273H-1	2	1	64900.5	129801	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_8043	2	1	64264.0	128528	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4378	2	1	63722.0	127444	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_404D-1	2	1	63292.0	126584	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula graminis	DBVPG_7021	2	2	63192.5	91907	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_98D-7	2	1	61883.5	123767	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-0-2E337-3	2	1	61459.5	122919	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-332D-2	2	1	60403.0	120806	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_152A-2	2	1	60376.0	120752	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4201	2	1	60245.5	120491	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_6091	2	2	60073.0	84342	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula dairenensis	DBVPG_3769	2	1	59791.5	119583	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3777	2	1	59233.5	118467	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_6593	2	2	59147.0	74505	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_118C-2	2	1	58913.0	117826	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula sp. clade XI	DBVPG_10348	2	2	58762.5	66763	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_6741	2	2	58756.0	82642	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_107A-6	2	1	57848.0	115696	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula graminis	DBVPG_6083	2	2	57728.5	79678	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_17-325P-1	2	1	57644.0	115288	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_25-337M-3	2	1	57612.0	115224	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	TFCN_122C-2	2	1	57520.0	115040	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_5227	2	1	57218.5	114437	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3983	2	1	56772.0	113544	0.5
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4964	2	2	55630.5	79714	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_4962	2	2	55264.5	66168	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula mucilaginosa	DBVPG_3045	2	2	54880.0	74966	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula paludigena	NRRL_Y-12923	2	2	54800.0	69537	1.0
46831	Desferrioxamine D1	0.44	Rhodotorula araucariae	NRRL_Y-17376	2	1	54560.0	109120	0.5
