ComponentIndex	n_members	max_rho_abs	es	p_maxrho_perm	p_es_perm	p_fdr_max	p_es_fdr	p_maxrho_fdr	trait	sig_es	sig_maxrho	sig_familywise
2205	3	0.0390755917696978	0.1312384948199643	0.4730009999999999	0.929001	1.0	0.9794198476277374	0.4935476497737556	growth_cell	False	False	False
2207	3	0.0041766154114407	0.015412918336317	0.4970009999999999	0.999001	1.0	1.0	0.5035519797891037	growth_cell	False	False	False
2224	2	0.0763776038133412	0.4454566427977655	0.249001	0.400001	1.0	0.7524290344287949	0.3922105915300546	growth_cell	False	False	False
2234	6	0.1922146018556406	0.7805897639224849	0.0130009999999999	0.044001	0.995001	0.5023084455445544	0.2172485942028985	growth_cell	False	False	False
2249	6	0.1582374528598785	0.8412713247292493	0.034001	0.020001	1.0	0.4674480135135135	0.2554186898734177	growth_cell	False	False	False
2262	5	0.1128163959829831	0.3473866258028592	0.206001	0.641001	1.0	0.8364148621468926	0.3707980903522205	growth_cell	False	False	False
2284	2	0.0509929301776901	0.1686061474915058	0.3590009999999999	0.818001	1.0	0.9310514837117472	0.4370941425554382	growth_cell	False	False	False
2313	11	0.1284074153622276	0.599148728977499	0.240001	0.083001	1.0	0.59812595625	0.387551119944212	growth_cell	False	False	False
2315	2	0.072896990517261	0.4890661538732776	0.260001	0.341001	1.0	0.7148620963636363	0.3970611298013244	growth_cell	False	False	False
2319	5	0.0837399343496495	0.3003256710274716	0.328001	0.6820010000000001	1.0	0.8622227554824562	0.4197393485016648	growth_cell	False	False	False
2320	2	0.070070986614962	0.288249331282528	0.232001	0.564001	1.0	0.7998685768757687	0.384334982832618	growth_cell	False	False	False
2333	4	0.1244619225168424	0.5444631759058995	0.107001	0.250001	1.0	0.665707050808314	0.3261616699751861	growth_cell	False	False	False
2343	4	0.1115124686132497	0.6284256390648426	0.177001	0.183001	1.0	0.6348397410714286	0.3631355035587188	growth_cell	False	False	False
2371	3	0.0384989191772615	0.11154195104714	0.464001	0.824001	1.0	0.933274217092338	0.4881324388686132	growth_cell	False	False	False
2390	2	0.1042285084732802	0.5311364340117923	0.118001	0.2870009999999999	1.0	0.6828240840163934	0.3286356352657004	growth_cell	False	False	False
2406	4	0.2060694114857476	1.0421021913156927	0.004001	0.028001	0.955001	0.4674480135135135	0.115328825	growth_cell	False	False	False
2409	5	0.1637799113343895	0.6326993340861473	0.019001	0.143001	1.0	0.6256061608832807	0.23061153	growth_cell	False	False	False
2449	3	0.0828553618418422	0.4096512610252216	0.3010009999999999	0.465001	1.0	0.7583396789250354	0.408047908032596	growth_cell	False	False	False
2459	4	0.1025516159383087	0.3699217321632044	0.181001	0.330001	1.0	0.7059205064935065	0.3648499178321678	growth_cell	False	False	False
2472	2	0.1213912718662108	0.8255480404715105	0.080001	0.112001	1.0	0.610112793721973	0.3099906655737705	growth_cell	False	False	False
2518	2	0.125763352264244	0.8360381053181134	0.069001	0.117001	1.0	0.610112793721973	0.3071743359073359	growth_cell	False	False	False
2544	2	0.1201759720066356	0.5895333664316562	0.075001	0.259001	1.0	0.6708852942477875	0.3099503691756272	growth_cell	False	False	False
2552	2	0.1394901071169793	0.7396274121155707	0.034001	0.154001	1.0	0.6256061608832807	0.2554186898734177	growth_cell	False	False	False
2554	4	0.0811854125325779	0.3057653350971506	0.271001	0.454001	1.0	0.7565023784172662	0.3995705281329923	growth_cell	False	False	False
2556	2	0.1142546371130881	0.4992860754030039	0.049001	0.103001	1.0	0.610112793721973	0.2703260909090909	growth_cell	False	False	False
2568	2	0.2061792980581677	1.2756585939011962	1e-06	1e-06	0.954001	0.0003843333333333	0.0001647142857142	growth_cell	True	True	False
2572	4	0.0771309528888348	0.2870139989740071	0.267001	0.4930009999999999	1.0	0.7712756485753053	0.3995705281329923	growth_cell	False	False	False
2579	9	0.1718998613902586	0.6937336969711951	0.034001	0.050001	1.0	0.5113404608695652	0.2554186898734177	growth_cell	False	False	False
2582	3	0.0642372422342912	0.258120243670647	0.401001	0.7830010000000001	1.0	0.9137653370445346	0.4600538835820895	growth_cell	False	False	False
2584	16	0.1565506610622486	0.4389505554808767	0.099001	0.211001	1.0	0.641212125	0.3224524096045197	growth_cell	False	False	False
2598	2	0.1121649990899596	0.7868624469286228	0.102001	0.125001	1.0	0.6256061608832807	0.3244812923497268	growth_cell	False	False	False
2605	2	0.0895533842042902	0.6450187349031082	0.195001	0.201001	1.0	0.641212125	0.3656782411003236	growth_cell	False	False	False
2626	2	0.0585532133971728	0.1985073478091238	0.192001	0.4120009999999999	1.0	0.7524290344287949	0.3656782411003236	growth_cell	False	False	False
2627	4	0.2090464160373958	0.8521297075195882	0.004001	0.051001	0.936001	0.5113404608695652	0.115328825	growth_cell	False	False	False
2634	13	0.1762786896701872	0.5980005539054578	0.042001	0.086001	1.0	0.6075757664670659	0.2628660777202072	growth_cell	False	False	False
2636	2	0.0761329407637965	0.396212257596396	0.244001	0.4880009999999999	1.0	0.7697197715458276	0.390198547850208	growth_cell	False	False	False
2648	5	0.0404971872492886	0.1001864147286939	0.4910009999999999	0.968001	1.0	0.9960535169039144	0.5009948256637168	growth_cell	False	False	False
2709	29	0.178795832563439	0.8183055631233555	0.094001	0.002001	1.0	0.288394125	0.3197143156342182	growth_cell	False	False	False
2716	3	0.1287556826895637	0.4532831298829312	0.019001	0.167001	1.0	0.6256061608832807	0.23061153	growth_cell	False	False	False
2736	2	0.0138617178157502	0.0372200096242257	0.4260009999999999	0.864001	1.0	0.9514738806112704	0.4695785401529636	growth_cell	False	False	False
2743	4	0.0625459863931961	0.1628389280834939	0.394001	0.8060010000000001	1.0	0.9265395343968096	0.4565659829145728	growth_cell	False	False	False
2744	11	0.1583026424554506	0.5492603737722762	0.068001	0.118001	1.0	0.610112793721973	0.3071743359073359	growth_cell	False	False	False
2745	7	0.1105479023128235	0.5916303401086888	0.221001	0.084001	1.0	0.6015723788819877	0.3752785758468335	growth_cell	False	False	False
2776	3	0.0897116484737573	0.2870633405467439	0.270001	0.755001	1.0	0.8979651779835391	0.3995705281329923	growth_cell	False	False	False
2781	2	0.0461811357788102	0.2363802170532814	0.374001	0.694001	1.0	0.8678776062906725	0.4468633709844559	growth_cell	False	False	False
2789	2	0.1922181680497831	1.384767777512832	0.003001	0.031001	0.995001	0.4703178026315789	0.10812978125	growth_cell	False	False	False
2796	2	0.0714000398810043	0.3185180023416901	0.264001	0.584001	1.0	0.8161856399999999	0.3995705281329923	growth_cell	False	False	False
2806	17	0.2763529534619178	0.7415123906592267	0.001001	0.0150009999999999	0.085001	0.4674480135135135	0.0824395	growth_cell	False	False	False
2807	2	0.0604674541245738	0.3386153994390604	0.2850009999999999	0.4830009999999999	1.0	0.7691991063535911	0.4026363284493284	growth_cell	False	False	False
2823	14	0.2539062552147623	0.6664187922569763	0.001001	0.030001	0.264001	0.4674480135135135	0.0824395	growth_cell	False	False	False
2850	2	0.0940895488950409	0.5381845220845947	0.162001	0.2970009999999999	1.0	0.6848843059999999	0.3537635473484848	growth_cell	False	False	False
2888	2	0.0802318647348854	0.4338177207542755	0.210001	0.4100009999999999	1.0	0.7524290344287949	0.3707980903522205	growth_cell	False	False	False
2902	4	0.1150072277074565	0.6254743921592558	0.144001	0.172001	1.0	0.6256061608832807	0.3461362129817444	growth_cell	False	False	False
2912	9	0.092683874740762	0.2435028899999857	0.3110009999999999	0.641001	1.0	0.8364148621468926	0.4102793512585812	growth_cell	False	False	False
2917	3	0.1044141825308314	0.4696369237487616	0.170001	0.3510009999999999	1.0	0.7252762598566307	0.3583384881170018	growth_cell	False	False	False
2924	2	0.0709837277293663	0.3634938108337807	0.265001	0.516001	1.0	0.7792185006535948	0.3995705281329923	growth_cell	False	False	False
2990	7	0.1345790135439873	0.3685454510720847	0.125001	0.4300009999999999	1.0	0.7529456863636363	0.3354208022727273	growth_cell	False	False	False
3015	6	0.0681040142041781	0.2520825024836086	0.4240009999999999	0.697001	1.0	0.8706848894907909	0.4689245483253588	growth_cell	False	False	False
3016	2	0.1827614708111535	1.103629940078364	0.007001	0.035001	1.0	0.4862187108433736	0.1552337115384615	growth_cell	False	False	False
3030	2	0.1524781968810901	0.78420834359809	0.033001	0.150001	1.0	0.6256061608832807	0.2554186898734177	growth_cell	False	False	False
3033	3	0.1144764846137844	0.4831405933709931	0.131001	0.3710009999999999	1.0	0.7376113686868687	0.3370333032967033	growth_cell	False	False	False
3037	4	0.0913906725768879	0.4209857095983152	0.225001	0.263001	1.0	0.6708852942477875	0.3781722346938775	growth_cell	False	False	False
3040	4	0.1604218907841968	0.6514807748042788	0.026001	0.060001	1.0	0.5490567698412698	0.2540606186440677	growth_cell	False	False	False
3047	2	0.0295180262720104	0.1380686992212608	0.463001	0.901001	1.0	0.9654778373605948	0.4875252538812785	growth_cell	False	False	False
3068	2	0.0025377005900762	0.006394775644319	0.4940009999999999	0.981001	1.0	1.0	0.5024085853873239	growth_cell	False	False	False
3125	2	0.0	0.0	1.0	1.0	1.0	1.0	1.0	growth_cell	False	False	False
3131	18	0.1880775796732759	0.5585589924636849	0.033001	0.133001	0.998001	0.6256061608832807	0.2554186898734177	growth_cell	False	False	False
3133	2	0.0818877918420252	0.5441736728617901	0.192001	0.261001	1.0	0.6708852942477875	0.3656782411003236	growth_cell	False	False	False
3135	35	0.1709135779099306	0.4266645136330131	0.128001	0.2890009999999999	1.0	0.6828240840163934	0.3354208022727273	growth_cell	False	False	False
3145	27	0.1953193764496716	0.3051584273302339	0.041001	0.7910010000000001	0.993001	0.9156869006024096	0.2628660777202072	growth_cell	False	False	False
3162	4	0.1562360396378996	0.9986717584619776	0.034001	0.026001	1.0	0.4674480135135135	0.2554186898734177	growth_cell	False	False	False
3164	2	0.0504018039535136	0.1640945550288672	0.229001	0.467001	1.0	0.7605256398305085	0.3821102069464544	growth_cell	False	False	False
3172	3	0.1359876658955048	0.4796441739993674	0.033001	0.152001	1.0	0.6256061608832807	0.2554186898734177	growth_cell	False	False	False
3190	7	0.1038169227056534	0.235553966100712	0.279001	0.885001	1.0	0.9639134335532518	0.4024098428217821	growth_cell	False	False	False
3196	8	0.1555370640038832	0.4874507270622443	0.043001	0.052001	1.0	0.5168720086206897	0.2628660777202072	growth_cell	False	False	False
3197	3	0.1024121245758168	0.3693275748710096	0.197001	0.511001	1.0	0.7762637061923584	0.3663583112903226	growth_cell	False	False	False
3207	3	0.1258517136021638	0.5502517217375987	0.106001	0.277001	1.0	0.6780937430997878	0.3261616699751861	growth_cell	False	False	False
3211	3	0.1086785517702713	0.5250036179605168	0.181001	0.324001	1.0	0.7008877166979361	0.3648499178321678	growth_cell	False	False	False
3214	10	0.1388870833434731	0.3234499112743533	0.144001	0.616001	1.0	0.8258711081395348	0.3461362129817444	growth_cell	False	False	False
3228	2	0.0557226946051014	0.1862937841615854	0.196001	0.405001	1.0	0.7524290344287949	0.3656782411003236	growth_cell	False	False	False
3240	5	0.1052692788860546	0.3903319815406817	0.194001	0.338001	1.0	0.7119638488160291	0.3656782411003236	growth_cell	False	False	False
3249	22	0.172344709801035	0.6562987461596417	0.090001	0.007001	1.0	0.4484529444444444	0.3191373601190476	growth_cell	False	False	False
3270	6	0.1662032325952717	0.4933768249760837	0.032001	0.2990009999999999	1.0	0.6867493087649402	0.2554186898734177	growth_cell	False	False	False
3281	3	0.1075328479389167	0.5930295322912843	0.162001	0.218001	1.0	0.641212125	0.3537635473484848	growth_cell	False	False	False
3323	6	0.1146925001402789	0.3900431012891656	0.196001	0.3600009999999999	1.0	0.729492360281195	0.3656782411003236	growth_cell	False	False	False
3335	12	0.1391217662229867	0.4689230066901212	0.163001	0.193001	1.0	0.641212125	0.3552743913043478	growth_cell	False	False	False
3336	2	0.1319653311375042	0.695054759332281	0.061001	0.185001	1.0	0.6348397410714286	0.2942851589958159	growth_cell	False	False	False
3339	6	0.2221839199786665	0.853900072757995	0.002001	0.028001	0.7840010000000001	0.4674480135135135	0.09228612	growth_cell	False	False	False
3349	2	0.1281178163843324	0.5930361669613051	0.019001	0.048001	1.0	0.5113404608695652	0.23061153	growth_cell	False	False	False
3373	2	0.1042224549239795	0.7186651346406217	0.116001	0.167001	1.0	0.6256061608832807	0.32701504400978	growth_cell	False	False	False
3374	3	0.0943419271046609	0.2971569740951404	0.175001	0.4290009999999999	1.0	0.7529456863636363	0.362255211849192	growth_cell	False	False	False
3381	3	0.033287141327845	0.0699712668787694	0.4100009999999999	0.928001	1.0	0.9794198476277374	0.4629904490785644	growth_cell	False	False	False
3416	9	0.1542098842611285	0.5676337634991975	0.093001	0.179001	1.0	0.6311564311926605	0.3191373601190476	growth_cell	False	False	False
3426	3	0.0612265719758325	0.225664617745865	0.2970009999999999	0.5520010000000001	1.0	0.7945782184769039	0.406140842789598	growth_cell	False	False	False
3432	5	0.1094266151434213	0.6703794344321914	0.211001	0.151001	1.0	0.6256061608832807	0.3714261877862595	growth_cell	False	False	False
3441	4	0.1607484811146138	0.5213666729721063	0.019001	0.140001	1.0	0.6256061608832807	0.23061153	growth_cell	False	False	False
3477	2	0.0341453240776054	0.1022690547243064	0.2980009999999999	0.621001	1.0	0.8296803626882967	0.406140842789598	growth_cell	False	False	False
3478	9	0.054119793250228	0.091256382682179	0.457001	0.949001	1.0	0.9866529783588818	0.4856425373271889	growth_cell	False	False	False
3480	2	0.0306755959297363	0.1575338515835405	0.456001	0.875001	1.0	0.9580970113960112	0.4856425373271889	growth_cell	False	False	False
3484	4	0.0712456298916587	0.2274357796439853	0.3520009999999999	0.650001	1.0	0.8411348518518519	0.4322227401490947	growth_cell	False	False	False
3556	16	0.1625765562288711	0.3864023564685933	0.095001	0.3470009999999999	1.0	0.7203683177737881	0.3208381246376812	growth_cell	False	False	False
3566	2	0.0915321413635241	0.4012779581544723	0.193001	0.4950009999999999	1.0	0.7723087320703653	0.3656782411003236	growth_cell	False	False	False
3572	8	0.1262537957542474	0.4477614057034481	0.181001	0.171001	1.0	0.6256061608832807	0.3648499178321678	growth_cell	False	False	False
3573	11	0.1542421822178863	0.4766540771853629	0.078001	0.158001	1.0	0.6256061608832807	0.3099906655737705	growth_cell	False	False	False
3578	2	0.0770793889790884	0.5594283528434183	0.220001	0.274001	1.0	0.6775131474358974	0.3752785758468335	growth_cell	False	False	False
3620	2	0.0795674895037867	0.3920452699104697	0.188001	0.4300009999999999	1.0	0.7529456863636363	0.3656782411003236	growth_cell	False	False	False
3634	5	0.1567549637342872	0.6821725376567084	0.049001	0.120001	1.0	0.6122174911504424	0.2703260909090909	growth_cell	False	False	False
3682	33	0.1588579011948832	0.4750525462877408	0.169001	0.184001	1.0	0.6348397410714286	0.3581951341911765	growth_cell	False	False	False
3690	4	0.0666016128327892	0.3074467287381576	0.3460009999999999	0.617001	1.0	0.8262510487804879	0.4289668311827956	growth_cell	False	False	False
3708	23	0.134390933307039	0.4795776044773825	0.272001	0.175001	1.0	0.6263245462962963	0.4000218788265306	growth_cell	False	False	False
3727	2	0.0557542503140248	0.2960940673615032	0.327001	0.599001	1.0	0.8196696125592416	0.4197393485016648	growth_cell	False	False	False
3739	2	0.0787778690212502	0.5624821783262692	0.224001	0.267001	1.0	0.6752953427331887	0.3781451727672035	growth_cell	False	False	False
3744	4	0.0219294924836736	0.0792252300721314	0.500001	0.961001	1.0	0.993752603587444	0.5057027657894737	growth_cell	False	False	False
3786	2	0.135879223068399	0.6489879038118105	0.020001	0.040001	1.0	0.5013168804347826	0.23061153	growth_cell	False	False	False
3787	3	0.0869654699813058	0.2411716597337894	0.192001	0.507001	1.0	0.7752946326259947	0.3656782411003236	growth_cell	False	False	False
3831	13	0.2121581709340551	0.6682028104345187	0.008001	0.028001	0.912001	0.4674480135135135	0.1618447894736842	growth_cell	False	False	False
3843	4	0.0559499416637797	0.1090905796859721	0.312001	0.745001	1.0	0.8922605321576763	0.4111281748571428	growth_cell	False	False	False
3848	2	0.0810166108872095	0.5678145970865627	0.235001	0.281001	1.0	0.6806599852941176	0.3854283826458036	growth_cell	False	False	False
3870	6	0.1530365660551108	0.5839910811625056	0.047001	0.097001	1.0	0.610112793721973	0.2656478088235294	growth_cell	False	False	False
3883	13	0.1159887023731417	0.2873643508898706	0.259001	0.598001	1.0	0.8196696125592416	0.3965845325365205	growth_cell	False	False	False
3896	2	0.0399054251214233	0.218039844677384	0.4130009999999999	0.735001	1.0	0.8901850346638654	0.4629904490785644	growth_cell	False	False	False
3919	4	0.1028269614245665	0.5704802358495469	0.236001	0.234001	1.0	0.6439216062052506	0.3859634929378531	growth_cell	False	False	False
3926	2	0.0373736720555276	0.1426551951750836	0.4220009999999999	0.878001	1.0	0.959559386729858	0.4678530317307692	growth_cell	False	False	False
3950	2	0.0550291578168892	0.3268436456178163	0.341001	0.5520010000000001	1.0	0.7945782184769039	0.4264361746203904	growth_cell	False	False	False
